Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines,USD_EM_Index
24/9/2012,24.537,310.02,-15.58,-8.76,0,-3080.329551,6.5709,0.266003152
25/9/2012,-16.55,850.98,-22.9,26.34,-46.01,-366.596207,8.3305,-0.245676582
26/9/2012,20.109,150.33,17.97,-196.21,-63.74,-236.772544,-29.8444,0.281540655
27/9/2012,20.301,118.46,-120.45,-14.68,-83.26,142.6078393,-2.5812,-0.263406588
28/9/2012,55.699,258.34,230.2,131.63,164.59,193.216766,17.1042,-0.095501332
1/10/2012,2.377,43.89,0,27.99,-80.86,99.15683467,-14.2125,-0.146348109
2/10/2012,1.907,0,40.1,50.79,7.81,-17.76489167,10.0617,0.02809624
3/10/2012,-2.93,155.39,0,35.69,-198.92,120.4140552,8.8413,0.010233843
4/10/2012,29.504,187.45,-55.23,-16.26,-26.22,26.9783888,10.9008,-0.302758469
5/10/2012,66.879,776.38,-36.2,17.61,-130.4,132.382552,18.4682,-0.122933504
9/10/2012,-9.694,124.67,-59.97,-13.87,-147.7,-230.0186879,-1.7372,0.581784842
10/10/2012,12.522,78.57,54.93,-291.8,-64.89,-37.65398773,-13.2946,0.096184565
11/10/2012,-15.892,186.07,-177.92,-31.78,40.41,-120.1767652,-7.5688,-0.192357375
12/10/2012,28.42,85.12,-255.19,-14.85,-53.69,0,-307.571,-0.070153903
15/10/2012,-4.808,31.42,-150.67,-62.61,-8.79,15.04980617,-12.4541,-0.115882557
16/10/2012,38.441,-16.58,1.92,-19.62,-8.04,173.1816395,-9.9362,-0.140095097
17/10/2012,24.008,14.39,7.42,18.53,42.63,321.423302,11.2413,-0.128339798
18/10/2012,80.009,24.13,19.77,30.08,-185.36,-101.3897102,7.3967,0.106559831
19/10/2012,0.737,24.92,-79.73,34.87,70.2,-64.00710445,-1.8943,0.195535596
22/10/2012,73.839,61.92,-61.78,-39.6,46.82,-26.92987218,57.5812,-0.046939695
23/10/2012,-12.939,79.59,-71.58,0,46.75,-311.1807918,7.755,0.313523573
24/10/2012,5.461,0,-274.62,-83.77,-14.81,-90.10463968,-7.0704,0.031996548
25/10/2012,13.586,0,-40.14,-92.81,25.06,23.93918452,-2.7909,-0.162903344
26/10/2012,0,-85.77,-151.09,-37.13,-55.41,-186.0809477,0,0.12371398
31/10/2012,-10.42,49.88,-32.67,-10.21,148.19,-168.8370261,13.885,0.071384025
1/11/2012,-87.881,77.43,180.99,49.26,81.65,715.14304,0,-0.098179211
2/11/2012,7.859,145.71,121.96,17.52,223.41,0,0,-0.058098269
5/11/2012,-40.527,76.38,-52.45,16.58,78.7,24.43456038,17.2431,0.276941239
6/11/2012,-54.343,42.64,-3.02,-22.62,62.54,-4.553545088,19.4932,-0.232191111
7/11/2012,-71.031,137.29,97.45,-17.43,134.49,-133.2798741,8.977,0.129131052
8/11/2012,-33.806,56.49,-120.54,-40.33,19.15,42.86282795,-2.6988,0.118978052
9/11/2012,-1.429,-4.28,-256.52,22.25,-46.94,0,4.4085,0.171296102
13/11/2012,-68.158,0,-31.59,-127.82,78.09,-111.4501965,8.4208,0.086679541
14/11/2012,-18.445,0,-61.16,-51.11,-45.51,-97.07553573,1.4682,0.013903256
15/11/2012,0,33.39,-227.62,-43.3,-114.36,0,-2.1068,0.118203323
16/11/2012,0,143.18,-135.11,-40.54,-27.26,-64.14892076,-11.3812,0.012952395
19/11/2012,-21.127,124.83,-68.6,-38.45,-75.87,9.010702922,-0.379,-0.394088362
20/11/2012,-12.817,31.63,27.6,-38.12,28.79,0,9.0677,-0.119800569
21/11/2012,-21.584,47.56,136.88,4.28,15.55,78.96085273,145.846,0.095040368
23/11/2012,29.963,90.51,133.7,-13.36,-30.57,-57.0755886,0.3901,-0.151086765
26/11/2012,6.799,37.35,31.02,-25.19,-11.71,-7.244033872,4.1614,0.028027125
27/11/2012,-26.077,209.8,-57.88,-37.85,-24.19,-65.96751651,0.9921,-0.107045467
28/11/2012,-21.045,0,-240.66,2.74,-31.2,3.514276149,-6.3825,0.193161479
29/11/2012,-8.858,360.27,33.02,9.55,-9.88,91.64093768,-16.6177,-0.217358998
30/11/2012,55.666,304.49,91.11,125.39,24.38,647.3978454,0,-0.157740183
3/12/2012,43.735,144.77,236.94,63.92,35.41,-202.8336017,2.6996,0.071436706
4/12/2012,-55.748,109.2,116.07,22.43,5.47,-1.295909652,11.7797,0.05135276
5/12/2012,-57.639,175.41,114.44,0,75.07,105.1703654,81.955,-0.139089197
6/12/2012,-17.788,392.87,156.15,58.07,116.27,-126.1968992,7.1498,-0.057069991
7/12/2012,-47.934,110.35,201.13,-3.36,-3.95,-1.527811163,6.5475,-0.101573137
10/12/2012,-24.69,144.58,258.55,0,88.19,58.84125535,0.1023,-0.129548144
11/12/2012,-12.465,259.58,184.42,67.78,1.55,221.3799421,7.0869,-0.057863881
12/12/2012,12.105,556.35,208.68,143.32,105.29,39.73939802,-6.5221,-0.066081238
13/12/2012,67.321,243.01,507.2,31.57,152.17,140.6246385,-2.7079,0.083905205
14/12/2012,-1.463,115.13,65.92,27.15,-26.54,199.5767145,145.755,0.015095463
17/12/2012,6.89,173.68,132.22,42.14,0,403.3035073,6.2078,-0.034387427
18/12/2012,8.013,249.67,204.08,64.12,150.39,44.5069885,1.1344,-0.112680679
19/12/2012,29.093,286.32,0,56.67,25.9,233.1922263,1.0213,-0.051871578
20/12/2012,14.643,107.62,284.01,53.85,-42.53,134.6523131,48.4246,0.090600209
21/12/2012,-5.51,176.72,371.59,6.54,4.08,94.42613472,8.1201,0.387822478
24/12/2012,0,719.49,226.05,0.81,-59.4,0,0,0.113976318
26/12/2012,-2.373,162.16,204.18,-5.52,0,13.04677623,2.7003,-0.035819069
27/12/2012,10.871,-4.53,-134.96,83.05,-29.67,22.75,3.9841,-0.005118057
28/12/2012,45.52,164.91,-37.96,51.65,72.66,155.3582616,58.0407,-0.13138347
31/12/2012,0,159.09,0,0,-58.94,0,0,-0.055762093
2/1/2013,8.573,255.88,147.8,24.34,25.91,205.6589261,4.8939,-0.573756108
3/1/2013,69.429,264.54,89.53,11.22,124.88,249.3358096,19.789,-0.018736369
4/1/2013,51.401,228.18,80.75,92.39,183.91,155.6101263,30.509,0.145693265
7/1/2013,85.372,180.53,-32.25,79.96,16.38,223.085824,42.1721,0.009985626
8/1/2013,33.657,162.33,51.8,65.03,-14.39,154.408125,13.67,0.053274855
9/1/2013,13,158.1,12.03,53.46,-23.44,156.0958166,11.0724,-0.160435882
10/1/2013,-23.858,51.56,2.86,-153.05,-94.53,29.40014738,316.054,-0.304652586
11/1/2013,-26.952,142.2,-12.31,-1.99,77.23,294.2187039,15.162,0.022688599
14/1/2013,47.933,185.41,-91.61,65.95,-5.13,34.65938714,-22.6646,-0.11529034
15/1/2013,35.999,196.59,-217.34,16.8,-179.49,25.67767905,4.389,0.04742027
16/1/2013,48.799,201.62,-64.1,20.21,-125.85,94.50455748,-6.6017,-0.033054518
17/1/2013,9.803,113.71,-134.75,22.07,-112.11,16.73951392,1.0618,-0.145125557
18/1/2013,58.75,221.18,42.14,49.88,-4.7,37.33242,25.5847,0.142484949
22/1/2013,-6.182,191.94,-197.13,26.16,-54.86,26.38069181,-6.677,0.085625799
23/1/2013,5.154,151.52,19.85,49.96,6.18,115.7844147,97.9362,-0.037683211
24/1/2013,0,314.73,-186.51,1.99,46.62,166.762696,3.6729,-0.076359947
25/1/2013,85.246,0,-453.52,52.26,9.75,0,-2.6092,0.28665543
28/1/2013,-6.749,150.34,-453.6,-25.98,55.57,114.5291037,17.6289,0.324908002
29/1/2013,20.363,187.37,-15.1,1.25,67.89,79.81716811,31.9191,-0.344821761
30/1/2013,43.198,233.21,-88.86,-46.98,71.29,102.2284767,18.3694,0.078051888
31/1/2013,47.108,195.57,-54.1,57.85,36.54,41.89738431,47.0548,0.014634529
1/2/2013,75.74,481.06,-29.62,32.5,115.2,202.5554435,23.3368,-0.163733928
4/2/2013,47.77,167.65,47.62,29.06,81.6,234.5369532,48.802,0.188681388
5/2/2013,81.809,941.65,10.12,-102.57,94.39,-10.23845457,31.5104,-0.272759731
6/2/2013,46.963,252.93,-39.84,-77.11,13.69,49.43866003,11.6521,0.168718214
7/2/2013,213.927,1195.62,94.38,-102.19,24.54,-258.4731628,3.4043,0.132560312
8/2/2013,-96.906,285.17,72.48,-86.24,96.29,-138.3466612,16.9531,0.048600015
11/2/2013,16.364,183.52,0,-31.07,30.96,0,-1.0506,0.093977164
12/2/2013,53.579,0.31,115.34,-62.7,123.81,0,4.6756,-0.105967181
13/2/2013,48.738,151.05,137.62,27.6,-21.04,-63.40875578,20.7093,-0.084707289
14/2/2013,36.973,96.49,111.96,-2.38,144.02,-24.05736663,3.7662,-0.070556472
15/2/2013,40.615,68.08,11.16,-63.46,-111.85,-51.49155483,3.1219,-0.002106929
19/2/2013,74.506,-0.4,76.01,3.3,-15.85,87.60130652,17.6825,0.010428863
20/2/2013,28.098,84.11,551.1,-11.94,216.54,42.31614453,7.5271,-0.00031601
21/2/2013,78.472,211.99,274.12,24,-95.16,99.71496678,-4.2518,0.342495078
22/2/2013,108.814,38.99,64.81,-194.39,57.92,53.29611207,-0.8989,-0.090951202
25/2/2013,43.052,49.21,41.75,0,9.73,232.9304122,4.8315,-0.048344923
26/2/2013,30.035,15.35,-11.59,-84.15,7.37,9.277819833,-9.5303,0.399404834
27/2/2013,84.985,156.53,2.93,-6.84,67.35,221.9349626,1.676,-0.246777552
28/2/2013,97.124,-237.04,200.36,128.25,120.66,390.9958989,-23.3885,-0.083585267
1/3/2013,221.301,168.01,0,108.26,124.44,184.7719829,5.7211,0.122728708
4/3/2013,21.442,21.92,417.57,9.69,54.59,-34.53137611,-6.4541,0.057795133
5/3/2013,-2.41,55.68,133.15,-14.1,17.89,142.3895378,-0.1835,-0.177687517
7/3/2013,42.495,126.85,-46.29,-15.53,20.9,-0.001018382,187.88,0.011869667
8/3/2013,-29.602,251.26,42.52,53.47,63.7,169.3920615,23.2652,-0.322557169
11/3/2013,16.239,185.42,-177.64,8.46,-162.33,50.14374137,-6.0885,-0.125263222
12/3/2013,0,143.75,-46.1,44.47,20.31,12.20610765,84.0218,-0.228788577
13/3/2013,-28.591,55.95,45.63,-25.83,-151.45,60.7177814,-8.3043,-0.070135614
14/3/2013,-44.397,105.17,-181.57,45.39,-74.48,157.9077924,-34.7354,0.17382078
15/3/2013,-43.667,216.49,-504.51,135.07,-98.95,-32.57469867,-35.0157,-0.013945263
18/3/2013,3.071,98.61,-339.48,-54.54,9.57,-128.8564526,-13.889,0.085753698
19/3/2013,-26.079,27.01,-100.58,-33.14,-141.21,-200.30867,-32.81,0.050973807
20/3/2013,1.093,-29.39,-362.6,-109.95,-77.86,-90.90561289,-14.3638,-0.128909466
21/3/2013,-42.999,75.75,-237.31,-22.32,0,-0.927338418,-14.8925,-0.046388929
22/3/2013,-30.899,37.52,-276.96,2.51,-86.11,-147.2961288,-16.8145,0.110917223
25/3/2013,-97.634,149.15,-102.83,-24.52,-33.23,92.73476685,5.3682,-0.129415393
26/3/2013,49.391,104.42,4.66,22.78,-41.94,63.89364668,7.0142,-0.068631678
27/3/2013,64.165,0,-200.36,41.64,4.7,194.2741056,33.026,0.149469907
28/3/2013,53.195,0,-114.23,23.46,-97.33,346.9322076,0,-0.069950319
29/3/2013,0,0,127.61,-24.65,0,0,0,-0.063124073
1/4/2013,38.306,0,-63.86,-31.22,0,161.3823515,15.1596,0.027073159
2/4/2013,36.724,-5.48,29.72,30.67,82.3,90.32166931,-5.4151,-0.151428841
3/4/2013,56.925,-63.4,-164.31,-67.07,129.06,66.98853528,18.5066,0.095582417
4/4/2013,-55.239,-45.4,-425.67,-105.19,8.04,-313.422121,9.8993,0.150650442
5/4/2013,7.378,-22.36,-622.71,-133.56,-69.61,-228.5712859,-2.5901,-0.230137285
8/4/2013,-96.667,-19.04,-352.54,0,1.42,-93.28006432,61.4057,-0.156724314
9/4/2013,-41.238,-113.64,-34.45,-46.5,-18.55,229.144929,0,-0.159094669
10/4/2013,-27.334,30.16,55.83,-71.44,-129.64,-64.60342303,17.0734,-0.138711093
11/4/2013,-15.799,0,252.71,0.8,108.65,14.72862717,9.7976,-0.150620954
12/4/2013,15.371,17.11,-53.79,-37.53,217.8,-125.4296994,28.3685,0.07507272
15/4/2013,-48.401,-61.79,-123.4,0,-110.41,-181.4484257,21.5273,0.128610677
16/4/2013,-33.865,117.6,-241.99,0,105.56,-53.1839196,-11.5484,-0.080083001
17/4/2013,63.553,45.1,-186.66,6.86,108.13,-288.0557785,99.8191,0.184530531
18/4/2013,42.169,191.17,-212.19,-32.85,-49.1,-35.81517693,2.7836,0.107202875
19/4/2013,25.44,0,-228.74,26.41,-43.35,132.8049388,1.8863,-0.130675471
22/4/2013,32.677,151.63,33.17,41.46,155.78,163.2752717,15.1822,0.24941968
23/4/2013,73.718,83.55,-81.19,-42.67,23.11,-533.0549908,-14.37,-0.112591492
24/4/2013,-4.444,0,-11.96,-227.49,134.86,749.8483277,-26.2518,0.054721304
25/4/2013,-38.645,285.42,40.75,-95.06,24.9,402.2171406,7.6032,-0.508810126
26/4/2013,-22.391,55.88,-59.04,93.99,104.35,-16.14561456,2.6757,0.09862669
29/4/2013,10.593,121.73,-155.45,-39.66,341.18,-206.6853371,6.1058,-0.23650487
30/4/2013,55.448,183.18,22.52,48.67,-189.57,576.9041671,26.1591,-0.031270295
1/5/2013,0.754,0,0,0,0,0,0,0.210805088
2/5/2013,748.961,300.2,-100.49,-5.16,290.07,-302.6239299,16.9317,-0.13536749
3/5/2013,-84.37,196.65,-5.87,-40.2,21.12,304.2523644,50.4364,-0.202006035
6/5/2013,-56.383,170.5,-27.55,0,-10.47,99.6305859,16.3829,0.064105306
7/5/2013,-31.347,201.83,-193.87,29.27,-71.56,64.04635202,-4.9209,-0.164191714
8/5/2013,18.047,193.73,-235.28,-18.88,-4.08,135.537025,33.5847,-0.282621344
9/5/2013,0,146.17,107.52,-42.64,-4.57,131.1382682,-1.0051,-0.068472056
10/5/2013,-6.491,108.05,-151.64,80.78,59.55,156.183508,12.0823,0.72558228
13/5/2013,-50.647,87.56,-75.84,54.29,-9.49,-11.7377277,0,0.118663653
14/5/2013,-15.853,83.55,137.26,33.1,-39.63,-334.2303091,35.0126,-0.053242751
15/5/2013,-48.487,310.47,13.98,155.97,42.93,-173.6124567,164.918,0.354063591
16/5/2013,-1.491,226.49,291.7,12.37,-46.94,-142.7396178,4.2599,0.035974105
17/5/2013,2.267,174.59,0,13.31,-11.3,-21.53604245,-31.758,0.244683504
20/5/2013,54.612,187.97,104.97,54.12,-27.47,-179.3900639,-12.8579,-0.006668138
21/5/2013,0.167,469.19,105.02,-23.25,-23.13,-30.80739252,19.0021,-0.044042044
22/5/2013,26.556,293.56,125.59,108.41,-35.79,55.28257457,-0.9415,0.09631679
23/5/2013,-73.737,57.16,-8.73,-103.67,37.09,-177.9526639,6.4689,0.463350307
24/5/2013,-67.494,-32.72,-53.65,0,22.22,-320.3513566,-20.5539,0.146263623
28/5/2013,-15.141,175.33,-28.07,-91.3,43.12,67.41182749,-35.0425,0.106143846
29/5/2013,-90.605,172.6,359.14,-150.7,-50.98,-254.4770475,-28.9965,0.360153321
30/5/2013,-146.81,266.85,324.47,-127.14,-21.55,0,-17.7939,0.304931172
31/5/2013,-63.477,-87.97,161.11,11.55,319.17,19.82173016,272.126,0.142115607
3/6/2013,-171.27,73.37,-18.93,-190.07,-51.18,-53.85397152,-78.2596,-0.027406439
4/6/2013,-99.422,46.81,113.54,-155.65,39.04,-250.8313361,-43.1614,-0.167623998
5/6/2013,-61.893,28.36,12.36,-69.24,125.79,-624.2040317,-26.3592,0.164080412
6/6/2013,0,-39.66,0,-154.12,96.56,-680.6523274,-40.7292,0.18170738
7/6/2013,-185.128,111.84,-842.4,-116.16,-120.65,-270.0360335,-12.4044,-0.363223465
10/6/2013,-122.455,36.43,-263.83,-59.26,45.42,-108.2416407,-16.194,0.576269658
11/6/2013,-405.248,-139.82,-487.76,-177.08,-58.07,-100.5874152,-0.754,0.073681035
12/6/2013,-220.148,-179.19,-407.55,-189.27,1.47,-214.4035112,0,-0.144715272
13/6/2013,-140.893,-94.56,-870.33,45.3,56.12,-91.33743705,-38.4775,-0.137954644
14/6/2013,-36.947,-53.66,-354.25,4.83,5.54,-228.0022468,0.6901,-0.313521852
17/6/2013,-31.405,-17.97,-65.79,15.94,0,16.95286743,-11.8315,0.241506106
18/6/2013,-22.678,-96.22,-105.05,-59.51,29.9,16.49357232,12.1847,0.446969784
19/6/2013,-80.028,-78.09,-133.14,-39.92,18.52,285.0853227,-4.3045,-0.047790469
20/6/2013,-128.687,-357.84,-379.84,-204.12,-72.7,-13.04440497,-21.1489,1.674725183
21/6/2013,-224.616,-294.4,-692.5,-111.81,-34.33,173.742548,-51.7558,0.100797162
24/6/2013,-67.895,-255.47,-237.15,-74.88,58.86,-125.1066098,-12.7019,0.055603874
25/6/2013,-120.565,-221.17,-110.68,-68.67,-145.73,-200.7537643,-43.1356,-0.511988837
26/6/2013,-15.599,-93.84,-161.77,-543.16,57.41,-69.3846714,27.9523,0.040413321
27/6/2013,5.046,-139.1,99.63,179.44,143.49,116.2148057,36.6796,-0.526959905
28/6/2013,96.821,0,414.29,167.28,501.31,489.3495238,82.0778,-0.149629607
1/7/2013,-30.363,204.8,-24.12,0,181.79,68.3838701,29.7727,-0.251911769
2/7/2013,-36.547,-1.09,40.35,19.96,166.21,-221.5056451,14.8016,0.221526291
3/7/2013,-88.038,-97.43,-205.49,-108.65,91.98,-42.57036808,-0.5925,0.273959386
5/7/2013,-26.024,-2.95,-141.73,42.58,29.12,-114.9598092,-4.3381,0.128439509
8/7/2013,-97.232,-39.35,-176.18,-124.32,-106.36,43.83790965,-14.2819,-0.082013871
9/7/2013,-53.142,27.83,-62.32,-27.66,-13.19,0,-6.0121,-0.307920711
10/7/2013,-59.497,12.21,-53.97,58.07,-55.86,96.08707147,-8.6315,0.095027926
11/7/2013,7.059,-220.19,294.44,78.12,53.91,160.5584719,-22.8622,-0.385716509
12/7/2013,28.247,-853.21,141.09,71.78,17.64,39.70441611,21.5572,-0.00712825
15/7/2013,1.617,-29.46,79.96,13.62,-94.03,68.14637392,6.3219,-0.259856212
16/7/2013,-5.68,-52.15,48.07,16.43,2.79,-42.72035794,4.6645,-0.369635932
17/7/2013,14.263,-0.7,125.08,26.4,-141.18,48.01108677,-4.1467,-0.202831488
18/7/2013,-16.862,-19.02,-103,18.83,8.85,86.74262133,-2.5433,0.156556783
19/7/2013,-5.406,66.84,-107.15,-6.45,-83.41,7.849380618,163.553,-0.017891693
22/7/2013,-31.462,-64.08,28.35,0,-59.13,80.52718581,-0.4114,-0.101793892
23/7/2013,31.089,36.95,288.48,17.74,8.5,185.7078692,4.1911,-0.016767419
24/7/2013,8.294,-65.81,176.46,-13.13,-66.33,157.9897069,-1.5169,0.303980209
25/7/2013,-21.539,-40.16,132.35,12.11,54.09,-174.9533209,-1.251,0.082205947
26/7/2013,-9.054,49.13,208.19,-3.32,-85.1,11.0135646,0.4922,0.078095308
29/7/2013,-36.849,-35.26,49.62,-79.46,-136.84,0.902415288,11.8304,0.107864089
30/7/2013,202.776,37.98,119.91,-1.44,-2.84,-339.75628,-52.3828,0.24234713
31/7/2013,-8.561,28.98,38.76,5.87,138.53,107.4777293,-3.499,0.308418728
1/8/2013,324.074,46.28,39.39,-10.21,9.56,131.4617433,-0.0336,-0.063359639
2/8/2013,-79.593,72.42,85.35,-52.56,69.75,191.2058439,77.336,-0.302515567
5/8/2013,0,24.81,106.53,-12.33,51.32,74.19002912,8.333,-0.106836899
6/8/2013,0,57.95,-129.09,-31.82,-50.17,-378.5957651,-14.3305,-0.091931753
7/8/2013,0,-41.19,-112.26,-72.45,11.19,-33.31639522,-17.8479,0.166822627
8/8/2013,0,-55.4,-133.53,-108.99,-46.75,54.4267669,-17.3696,-0.340149065
9/8/2013,0,0,-52.27,-43.3,0,-21.83336997,0,-0.082933849
12/8/2013,-27.013,68.37,-64.99,0,57.47,86.30133369,1.1884,0.043188159
13/8/2013,-43.807,12.41,158.22,-16.89,132.92,156.2295936,-26.8348,0.547781525
14/8/2013,1.758,47.9,328.47,7.06,31.14,135.6253515,-12.9637,-0.042539089
15/8/2013,22.619,0,0,53.77,77.1,121.5261833,-0.1053,0.293481543
16/8/2013,-85.809,-81.33,230.83,-29.66,89.49,71.65775401,-7.0465,0.098081854
19/8/2013,-169.979,-104.81,135.7,-115.34,5.82,91.37590191,0,0.581877337
20/8/2013,-182.255,-214.14,269.19,-359.36,11.53,169.0960735,0,0.008385933
21/8/2013,-81.487,-117.98,-105.64,-179.16,9.5,40.07448481,0,0.535649091
22/8/2013,-79.887,0,-102.35,-111.87,52.91,-61.40181565,-107.046,0.107152162
23/8/2013,-17.958,-208.66,153.59,-17.17,72.32,-71.14183951,-46.1085,-0.615909652
26/8/2013,-20.466,-86.11,162.93,-52.8,23.95,-36.639946,0,0.411265211
27/8/2013,-21.658,-208.06,71.29,-27.66,-70.32,76.74765576,-55.1088,0.682480838
28/8/2013,-106.71,-155.67,109.64,-94.96,-147.43,-100.2585914,-128.757,-0.16699327
29/8/2013,-7.355,11.72,404.59,11.79,-129.4,38.44411453,-34.5863,-0.094347899
30/8/2013,55.551,-15.04,402.38,1.87,244.45,148.7125875,-43.7629,0.080672464
3/9/2013,-11.857,-108.59,217.24,40.64,-58.44,43.85117603,-10.2463,0.315678634
4/9/2013,-13.956,15.31,232.92,-12.04,-138.26,-99.98640323,-14.8305,-0.439247509
5/9/2013,-10.533,167.16,478.18,-15.42,4.58,320.573549,4.225,0.194154552
6/9/2013,-15.229,194.07,454.91,30.46,-59.85,195.3965007,8.6664,-0.675386896
9/9/2013,4.644,0,506.72,93.37,19.77,470.5987317,5.7893,-0.156469174
10/9/2013,138.804,421.15,739.82,109.8,93.93,477.1988058,24.7645,-0.190152685
11/9/2013,53.031,85.72,644.01,104.62,101.47,130.1595188,35.661,-0.215213259
12/9/2013,12.558,150.44,1311.13,2.34,118.36,-85.5661952,43.849,-0.040391283
13/9/2013,-25.718,-12.34,403.93,32.43,53.03,119.7436573,-1.1496,-0.03558655
16/9/2013,43.17,50.22,480.18,95.59,12.14,339.5301599,22.7947,-0.365005163
17/9/2013,3.888,55.44,381.92,27.22,76.68,145.4850977,30.7168,-0.070853478
18/9/2013,-33.209,83.24,0,-32.69,-59.64,42.42639865,4.1281,0.044804183
19/9/2013,96.17,576.27,0,177.54,-6.92,74.89106754,58.6468,-0.996391335
20/9/2013,-6.818,214.77,0,65.03,15.13,-84.62585034,397.526,0.224712776
23/9/2013,1.412,-4.15,308.32,-9.59,-79.99,-23.69603704,7.5261,0.13491731
24/9/2013,-55.542,4.97,88.26,-82.72,0,-39.63137825,-14.3215,0.184606867
25/9/2013,-51.024,69.44,213.17,-78.02,77.89,-34.29188605,10.846,0.19345564
26/9/2013,-51.012,65.6,233.34,-40.77,-15.32,-36.262454,-5.0573,0.186487165
27/9/2013,-16.091,-27.6,234.25,-111.67,29.25,34.4292804,-17.2689,0.31986858
30/9/2013,-70.06,-83.55,118.34,-53.18,-146.04,-113.8673364,-647.458,-0.03195113
1/10/2013,-22.685,-13.84,169.91,-12.14,-38.48,25.79249548,-4.9683,-0.018805598
2/10/2013,3.054,0,221.77,-6.47,8.73,41.40819561,-11.4572,-0.10045917
3/10/2013,-0.863,188.26,0,-3.85,182.53,-74.4085924,-1.2079,0.135601187
4/10/2013,-25.491,89.92,438.94,-74.23,-30.23,9.461175617,21.5783,-0.433870981
7/10/2013,-11.97,129.58,204.5,-28.4,-93.19,74.18493027,7.5765,0.05312518
8/10/2013,-8.333,38.28,433.11,0.72,-103.18,-74.86485259,1.3851,0.167546168
9/10/2013,12.016,52.36,0,-14.05,-116.82,-7.573352682,-62.1856,0.141772342
10/10/2013,-20.726,122.67,171.91,33.72,-83.05,159.1477091,-14.434,-0.481071402
11/10/2013,1.895,162.47,317.54,62.01,-92.89,35.10862591,0.0488,-0.008471416
15/10/2013,0,185.94,321.09,31.66,37.24,-58.96584919,0,-0.352716529
16/10/2013,-27.424,0,190.03,-0.36,-165.21,-111.8329788,13.6932,-0.200821099
17/10/2013,-37.815,133.21,294.64,6.35,52.55,-182.2621251,3.2603,-0.343314479
18/10/2013,-8.738,281.27,348.59,32.03,-55.19,349.9375376,-3.9849,0.053880182
21/10/2013,-3.317,162.9,206.86,34.1,-46.31,87.49022314,-4.0889,0.382993418
22/10/2013,-103.171,129.48,174.56,-21.58,-54.53,86.42000276,-5.6334,-0.222567052
23/10/2013,89.053,104.93,540.55,0,-21.35,-11.81689044,3.7432,0.105214796
24/10/2013,14.291,161.49,150.68,7.89,-3.49,10.29272727,-14.5436,0.143192787
25/10/2013,-12.81,113.59,3.53,-4.33,-88.99,-114.4316777,-85.366,-0.224381409
28/10/2013,4.686,106.91,119.26,17.53,-47.96,26.69047292,0,-0.013416502
29/10/2013,-22.997,197.13,109.07,-1.11,24.08,5.014448878,-6.9655,0.052095872
30/10/2013,-15.318,167.17,178.68,0.82,-6.88,241.0546036,-5.779,-0.001351446
31/10/2013,16.106,290.17,-50.56,-51.01,24.93,-166.7674704,-3.4791,0.459477171
1/11/2013,-47.618,36.74,169.18,-56.72,-31.67,137.5735589,0,0.345960519
4/11/2013,-41.002,0,-232.48,-24.83,-43,89.50987825,-8.7088,-0.233332579
5/11/2013,0,29.16,-51.55,-62.4,-61.37,-61.83784734,3.8887,0.412504859
6/11/2013,-28.429,46.09,-20.64,-60.51,-42.78,231.3708191,-22.8189,0.041990516
7/11/2013,-8.369,77.3,-71.58,-18.09,77.25,123.8524231,-3.5925,0.153917286
8/11/2013,-23.483,56.79,-241.85,-42.9,-12.77,40.58617862,-37.6762,0.164245958
12/11/2013,-39.896,59.23,49.63,-103.22,-109.86,-63.27496896,29.5345,0.211991368
13/11/2013,-48.445,0,-204.34,-135.69,-216.06,-192.7631182,-9.4111,-0.286484541
14/11/2013,-12.278,253.34,-33.49,-48.39,-106.57,95.22202182,-13.3385,-0.222784299
15/11/2013,-16.605,0,37.75,-53.96,-148.4,0,-7.6017,-0.165971895
18/11/2013,25.163,142.45,-24.05,-18.24,4.1,59.9728368,5.7142,-0.39648052
19/11/2013,11.686,155.61,230.87,0.99,-20.77,-120.3689483,-2.7046,0.069290898
20/11/2013,-17.168,17.11,84.25,-126.82,-593.62,0,-9.0464,0.257506441
21/11/2013,-44.911,-6.36,-210.65,-65.91,14.5,26.51231356,-25.572,0.37782986
22/11/2013,5.325,2.65,-8.19,-75.59,-26.64,10.10781789,-25.5252,-0.180451548
25/11/2013,-0.199,133.26,101.81,-45.88,-63.6,-112.4313451,-11.7778,-0.018423343
26/11/2013,-4.625,-60.62,11.48,-289.91,-26.94,-146.0780484,40.3666,0.176580282
27/11/2013,12.199,-15.08,26.38,-136.35,-64.4,-12.92561267,-3.1468,0.146416518
29/11/2013,10.342,119.51,86.64,-47.89,-17.99,112.4993547,50.5176,0.060824039
2/12/2013,7.287,127.67,30.96,-198.21,-25.85,60.91742728,4.5174,0.192382809
3/12/2013,-4.126,83.71,-64.42,-183.95,84.81,-62.27977075,-18.8912,0.091860718
4/12/2013,6.54,26.9,-314.89,-88.32,-157.74,-144.5763997,-15.4864,-0.184318078
5/12/2013,-45.682,210.37,-314.32,0,-82.83,19.74014488,-3.2771,-0.267203626
6/12/2013,-60.91,0,-67.26,-115.6,27.96,-12.09378454,-12.8867,-0.322723127
9/12/2013,7.843,551.69,54.77,-100.15,25.6,-33.79441023,-10.3486,-0.393261283
11/12/2013,14.363,160.18,-196.17,-109.65,55.67,41.05421557,0.3169,0.293775764
