Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines
4/1/2019,27.647,-58.62,-92.87,18.56,-10.15,122.6187593,19.459
7/1/2019,28.305,43.84,45.23,-33.44,-27.669,-40.47472339,23.3744
8/1/2019,30.511,-102.4,-67.19,-46.48,-199.109,192.6729314,2.9037
9/1/2019,59.389,67.83,366.12,-23.72,-60.785,17.26363834,26.2781
10/1/2019,54.897,-43.62,240.43,28.29,-41.751,72.47912064,28.7616
11/1/2019,57.726,-88.7,154.88,29.93,-35.51,118.5695821,4.3843
15/1/2019,134.493,50.57,136.04,81.31,-52.399,-53.83870968,4.9626
16/1/2019,102.747,-9.98,48.9,58.13,-97.998,118.2594733,-22.8632
17/1/2019,113.413,125,144.45,16.62,6.207,81.25787507,73.2905
18/1/2019,65.193,-271.07,154.91,91.39,-130.791,199.0006392,24.5974
22/1/2019,6.273,62.81,98.42,-39.16,-8.905,59.82074802,17.2107
23/1/2019,-10.065,-149.88,-56.28,-21.64,-42.335,94.91128668,4.1655
24/1/2019,11.231,-27.31,484.54,122.27,-19.78,306.7508221,14.9515
25/1/2019,-12.622,103.43,792.8,13.14,-174.533,0,20.6565
28/1/2019,-46.941,-10.83,349.65,66.28,7.229,-450.9412921,43.2136
29/1/2019,43.124,-38.87,146.23,40.97,-17.965,-145.6907427,15.1753
30/1/2019,1033.35,32.79,350.69,0.7,-19.227,124.989944,16.1369
31/1/2019,-828.711,387.94,315.14,-41.78,-24.021,-0.820445322,15.6982
1/2/2019,48.864,169.69,291.93,21.74,9.942,161.1939401,19.4718
4/2/2019,-37.03,-124.92,0,-45.12,-29.952,114.8519064,19.2751
5/2/2019,0,99.62,0,11.6,-67.526,-40.33436972,0
6/2/2019,9.947,152.67,0,52.12,-106.691,-99.26498406,18.1051
7/2/2019,26.653,55.82,288.57,8.85,38.154,-136.8669124,11.7143
8/2/2019,-14.63,113.88,-238.95,-20.54,37.196,-183.4362272,5.233
11/2/2019,-9.417,-56.89,-48.52,-50.59,28.957,-118.7688375,1.5737
12/2/2019,-40.312,164.89,-70.11,-25.73,31.258,89.76293103,4.9967
13/2/2019,-98.012,-121.38,109.4,-43.85,-30.064,174.4573313,-4.7115
14/2/2019,-68.356,-94.67,-30.87,-78.07,107.455,-71.2057653,4.8173
15/2/2019,-20.296,-374.7,-160.55,-95.8,45.63,-74.81925758,-9.3375
19/2/2019,-44.001,0,45.9,0,-49.728,4.728894621,-5.5597
21/2/2019,24.93,-47.45,200.54,-8.35,-13.336,-58.55157201,9.9913
22/2/2019,-8.204,1703.52,-22.52,104.75,-60.18,125.4891914,0.3386
25/2/2019,18.635,253.61,-3.08,-0.26,-39.842,-25.75088056,0
26/2/2019,25.208,233.85,-0.64,-19.81,-275.781,-15.07002054,23.3622
27/2/2019,18.595,-58.41,-6.66,-20.36,-39.229,-150.3172007,-4.8363
28/2/2019,-91.316,121.43,-198.45,-131.97,-71.248,-225.0596252,71.853
1/3/2019,-35.982,586.9,0,-55.9,-88.353,-132.0571111,-31.6649
4/3/2019,-38.579,0,28.64,-51.73,-27.416,0,1.5548
5/3/2019,-82.79,-264.21,-173.4,-54.65,-188.797,0,-24.3574
6/3/2019,291.138,196.51,-62.34,-81.68,-52.766,105.764332,5.2273
7/3/2019,0,153.38,-52.5,-17.89,-46.584,15.52129828,10.795
8/3/2019,-42.619,160.68,-155.02,-16.51,-150.904,-349.7051063,1.1488
11/3/2019,-39.22,493.76,-163.31,-10.12,1.772,252.0645665,-5.2417
12/3/2019,-47.427,511.06,109.87,-33.69,-116.649,103.1904287,-6.5974
13/3/2019,-51.342,317.86,54.47,9.18,-112.635,86.10427037,-2.0974
14/3/2019,-21.937,279.76,297.24,-61.78,-5.237,49.97216948,6.1242
15/3/2019,28.77,500.25,-171.62,-74.14,-31.856,45.08808725,34.4062
18/3/2019,48.368,364.7,6.32,-32.08,-12.085,370.3563046,7.722
19/3/2019,12.016,319.25,-54.84,18.99,-54.84,101.2863213,-1.3313
20/3/2019,5.853,196.19,-105.36,-44.39,-33.086,352.2601488,-7
21/3/2019,-6.36,0,369.08,-23.87,0,159.4432142,2.7961
22/3/2019,34.197,209.16,402.97,72.17,118.377,-89.50083195,27.5475
25/3/2019,-10.414,-95.74,-94.77,-52.06,-37.54,-136.5033858,12.7114
26/3/2019,23.846,129.24,109.08,21.18,-11.265,44.01919802,7.0259
27/3/2019,-29.778,198.75,-177.94,-70.71,120.926,-120.2378568,6.1015
28/3/2019,21.476,510.33,-7.69,2.04,-40.104,-191.9707767,13.2626
29/3/2019,58.367,1380.89,103.31,41.75,29.315,-28.43871955,30.1498
1/4/2019,-7.478,0,215.08,-6.12,-35.07,81.71358089,0.5545
2/4/2019,15.916,68.58,231.79,39.06,0.165,-127.908244,9.5997
3/4/2019,0,-121.51,163.28,-0.43,-16.963,-111.7398156,40.7556
4/4/2019,51.624,-29.7,233.25,-13.06,-97.464,235.5320307,-4.6694
5/4/2019,30.776,96.81,83.86,-13.74,-28.542,75.97444172,8.7531
8/4/2019,59.501,17.44,247.94,0,21.752,102.6269184,9.5286
9/4/2019,42.159,176.82,177.38,100.87,50.136,-138.5396702,0
10/4/2019,24.222,185.48,18.85,54.34,93.639,-168.2191315,18.7307
11/4/2019,38.538,147.36,326.12,2.42,-27.018,-136.0890063,21.5626
12/4/2019,-74.193,87.36,234.08,-33.74,-22.291,-543.269528,5.1337
15/4/2019,-24.485,55.73,145.62,0,-86.124,-155.0140743,5.9222
16/4/2019,-39.749,145.36,110.05,0,-125.9,97.2867423,7.0714
17/4/2019,0,0,97.79,-6.86,-95.217,337.829121,-1.226
18/4/2019,101.506,156.26,-181.01,-34.22,0.234,173.163403,0
19/4/2019,0,0,65.91,-5.47,0,0,0
22/4/2019,3.993,15.47,-29.24,27.03,0,-50.65416762,24.0219
23/4/2019,-9.824,-23.93,38.39,18.58,60.703,-2.757037944,9.506
24/4/2019,-43.786,120.18,11.69,-15.72,-3.192,-66.60037072,35.3685
25/4/2019,-50.863,551.12,-41.2,-18.68,24.246,66.69476722,0.9358
26/4/2019,-61.314,23.02,23.06,1.27,31.525,78.54228666,-4.7957
29/4/2019,3666.99,0,49.42,-1.95,-35.904,45.96484999,-0.8232
30/4/2019,16.235,-130.64,29.65,12.93,25.504,2.449120122,7.9827
1/5/2019,0,0,0,0,0,0,0
2/5/2019,-13.452,78.37,116.28,-10.63,62.208,45.18910741,5.647
3/5/2019,-67.878,-12.96,138.56,-52.14,-71.216,28.8892839,-1.3158
6/5/2019,-58.57,44.45,0,0,-69.105,-208.0698793,-0.4273
7/5/2019,37.384,405.52,166.88,-19.91,-60.256,-150.5699534,-0.1524
8/5/2019,-24.741,-110.3,-54.86,-59.26,0,12.20129308,-6.9211
9/5/2019,-103.256,-78.63,-206.15,-69.44,-22.617,-132.5119072,-31.0986
10/5/2019,-62.524,-178.57,-236.57,-50.72,13.771,-101.2906897,-13.1697
13/5/2019,-47.89,-135.61,-151.76,-22.24,12.326,-236.3765431,0
14/5/2019,-69.312,-278.04,-149.94,-85.03,43.32,-203.391932,-27.8307
15/5/2019,-31.729,-149.21,-56.98,-26.87,-63.006,-235.9892046,-22.1607
16/5/2019,-47.571,-131.57,-528.86,-62.21,34.879,-151.216841,-35.287
17/5/2019,-54.469,-160.67,-196.21,-43.79,-67.148,-113.6705618,-26.3376
20/5/2019,-44.423,231.04,-60.71,0,-21.724,-5.737684909,-16.7087
21/5/2019,-44.503,223.78,7.37,26.12,21.228,41.58397703,-6.2538
22/5/2019,48.456,-106.27,-43.21,71.01,-47.877,24.42230583,-67.1777
23/5/2019,-37.809,206.66,-0.32,-47.39,23.16,109.2261433,-3.3811
24/5/2019,-25.784,56.31,-297.47,11.5,-61.853,-24.17605091,-14.1169
28/5/2019,-21.055,670.96,-571.76,393.83,-901.771,-111.4157951,-12.1092
29/5/2019,23.009,-14.53,-407.8,39.21,171.274,-97.65906574,-5.8233
30/5/2019,0,297,-13.31,84.14,123.349,56.53942742,7.5255
31/5/2019,100.246,142.37,205.06,47.76,293.174,314.5559747,14.0819
3/6/2019,0,338.6,225.07,0,244.224,-130.5506381,27.5794
4/6/2019,0,19.62,-195.73,185.92,164.207,-256.4294234,-14.2261
5/6/2019,0,0,-119.72,152.78,-11.318,-165.0754921,0
6/6/2019,0,-225.89,0,33.47,-4.034,-137.4899516,-8.2288
7/6/2019,0,-55.53,21.19,-9.39,43.875,138.0886712,-11.0424
10/6/2019,33.8,46.14,106.41,51.86,91.335,119.25144,27.8412
11/6/2019,16.985,43.46,69.34,93.04,48.016,76.38274709,4.6964
12/6/2019,-13.29,-92.73,-54.5,24.58,-29.599,120.6629777,0
13/6/2019,-48.708,1.21,6.05,92.63,34.678,-43.01447092,6.1449
14/6/2019,-4.461,-26.42,-161.09,11.2,-24.714,167.2961737,-7.4543
17/6/2019,-10.027,-46.22,-154.58,-99.26,0,34.63500553,-11.2409
18/6/2019,26.946,9.47,184.43,131.96,-66.6,106.9168005,3.351
19/6/2019,34.865,-3.24,235.51,57.94,41.539,45.63771324,-0.5104
20/6/2019,19.776,-25.77,28.71,145.22,-171.966,0,-11.4398
21/6/2019,25.941,-143.87,-46.11,149.08,-239.962,-91.03935524,-2.7983
24/6/2019,-7.194,8.15,-144.86,132.54,14.116,128.1533957,0.3617
25/6/2019,30.152,348.99,-56.91,76.47,-39.875,153.8506703,-3.5128
26/6/2019,28.238,28.85,23.97,163.06,38.058,-70.26039905,-11.1633
27/6/2019,-9.592,6.63,61.15,122.79,-95.763,-98.2674032,-2.6983
28/6/2019,652.465,-82.54,259.06,-10.8,135.321,-164.7681758,-124.408
1/7/2019,54.038,-125.14,194.44,153.26,36.296,-103.9794324,-4.5748
2/7/2019,64.529,-225.11,13.38,71.82,-30.173,-6.086741853,-2.8368
3/7/2019,-35.695,-186.01,-131.6,4.41,-47.296,14.04282543,5.3487
5/7/2019,-10.599,87.22,-43.73,51.21,-22.656,-167.9059057,-0.6891
8/7/2019,-15.118,-48.01,-80.92,-21.11,-62.754,-99.30629613,-6.2153
9/7/2019,59.929,-127.58,55.55,60.52,-43.136,0,14.2977
10/7/2019,25.367,-67.08,231.55,105.98,-56.475,37.44559572,0.3779
11/7/2019,61.571,-25.87,295.14,40.46,24.132,83.34593976,-4.9536
12/7/2019,25.37,-105.34,21.44,14.79,-16.763,35.63996896,8.206
15/7/2019,41.896,-27.69,-90.17,41.27,35.714,-27.33164759,20.4034
16/7/2019,20.196,-52.28,218.07,0,-111.917,-201.4450576,23.1823
17/7/2019,-25.65,-12.48,-15.55,22.09,151.936,-48.37025232,7.5234
18/7/2019,-22.199,-203.49,68.19,43.85,37.109,-149.8640333,10.5919
19/7/2019,-61.014,-157.47,93.42,-28.19,-7.84,-184.2160994,14.8695
22/7/2019,-15.021,-279.52,178.78,70.72,7.719,-128.4499813,12.3578
23/7/2019,-2.221,-397.98,154.38,55.66,-267.708,-185.879361,0.8912
24/7/2019,-7.913,-209.64,50.28,1.86,-86.901,7.67395047,-10.6016
25/7/2019,-36.766,77.57,124.56,42.07,-36.865,-100.6421994,2.4311
26/7/2019,-109.801,436.3,105.63,-140.82,-75.38,-106.37591,-5.4395
29/7/2019,-19.982,-54.27,-52.6,0,-2.461,-21.51885346,-3.5422
30/7/2019,-7.337,-98.23,246.28,16.53,-65.028,-175.0263797,12.4164
31/7/2019,-0.785,-212.87,-18.85,-5.8,-224.153,-187.498165,-9.1542
1/8/2019,3.081,-168.97,-94.04,-55.72,-52.543,-215.1817519,1.0041
2/8/2019,-40.704,-416.37,-272.24,-118.27,-45.804,-186.148091,4.972
5/8/2019,-76.468,-308.55,-289.89,-86.11,-102.139,-525.4783396,-22.7508
6/8/2019,-145.006,-263.6,-262.54,-111.17,-148.324,-136.0109041,-32.1761
7/8/2019,-15.244,-72.13,-19.77,-117.03,-49.823,-132.281771,-6.548
8/8/2019,18.134,-150.4,-125.07,30.41,23.491,-5.821725598,-1.2757
9/8/2019,4.482,-105.84,-84.75,-65.82,0,-68.43142727,-12.8921
12/8/2019,-9.303,0,-41.14,0,-64.605,-398.1483248,0
13/8/2019,-72.94,-78.63,-205.03,-110.27,-89.035,-136.757329,-40.7189
14/8/2019,-32.376,284.8,-94.92,-128.62,-45.644,-327.4671767,-18.3074
15/8/2019,-20.172,0,0,-387.53,-141.91,-67.8391985,-33.2828
16/8/2019,-50.846,184.95,-87.19,-163.98,-0.693,-217.6439751,5.7026
19/8/2019,-7.328,-37.16,-127.9,-133.31,-55.706,137.9558228,-3.4923
20/8/2019,-13.423,-56.98,94.13,-97.2,-8.975,-108.9214647,-6.7127
21/8/2019,-42.851,-145.96,-129.15,24.48,-82.928,-253.4184256,0
22/8/2019,-23.496,-179.9,-197.63,-104.79,-116.487,-116.1194213,-8.3097
23/8/2019,-22.282,-254.97,34.51,49.86,-83.509,-155.9867065,-10.2772
26/8/2019,-63.435,-97.85,-188.84,-45.53,6.457,35.39368279,0
27/8/2019,-12.005,-147.62,-91.46,-56.44,-482.897,-171.5472703,-30.2312
28/8/2019,-18.237,-176.35,7.42,-38.08,-111.969,17.55434,-10.6514
29/8/2019,-15.579,-87.12,-188.48,-46.21,-32.483,81.9093176,-8.0496
30/8/2019,4.83,80.11,221.5,-1.07,74.679,232.1829542,7.843
3/9/2019,-28.135,-438.14,-290.53,-50.33,-80.506,-525.8795019,2.0103
4/9/2019,-59.785,-174.84,-240.76,28.79,-56.073,74.72392488,-14.3389
5/9/2019,-6.233,-57.83,152.65,-4.61,90.98,79.79998053,-12.9425
6/9/2019,-25.176,-174.54,9.01,-49.87,79.559,-69.26388376,-0.5617
9/9/2019,-5.787,41.6,151.04,29.33,163.489,-2.136614423,-6.6066
10/9/2019,-13.225,0,-5.78,-86.14,-50.732,131.7202431,11.7161
11/9/2019,16.935,80.6,-212.67,47.29,63.147,5.044617616,2.7474
12/9/2019,-35.48,365.89,0,-34.99,0.943,110.1499261,-2.5316
13/9/2019,-9.673,-55.98,0,-13.14,-40.109,-21.57471068,2.7059
16/9/2019,-39.7,-110.75,-115.2,35.04,433.262,363.4079992,2.4941
17/9/2019,-41.611,-94.76,-97.91,-29.04,-55.426,140.7350092,-4.1027
18/9/2019,-24.073,-130.72,1.63,-44.14,-88.587,45.22270063,-3.9619
19/9/2019,-42.282,-104.7,209.62,13.02,-103.75,-2.893240227,-7.6279
20/9/2019,-59.233,83.54,65.56,-12.06,-219.414,149.0692067,-20.4882
23/9/2019,-13.191,395.41,-103.94,-51.34,-115.251,-70.40315997,-15.5669
24/9/2019,-54.736,-105.44,-162.72,-31.46,0,-151.0104429,2.1259
25/9/2019,-54.366,-49.6,-350.52,-5.76,138.571,58.72613308,-5.9191
26/9/2019,12.373,1569.82,274.2,10.39,-79.164,66.58247583,-9.0622
27/9/2019,-23.865,-42.63,-40.53,-58.25,-64.024,-3.810611342,-8.9358
30/9/2019,-4.861,-42.28,-45.68,-37.18,-246.52,-213.6696983,-41.8441
1/10/2019,-42.716,-216.68,-106.27,-48.58,-120.507,-287.953551,-11.3993
2/10/2019,55.548,0,-110.1,-25.48,-164.711,-376.2345933,-9.5782
3/10/2019,-56.011,-156.35,0,-48.05,-100.312,-399.2713463,-24.4064
4/10/2019,33.588,-123.82,-144.86,-56.98,-73.303,-449.4001627,-25.5546
7/10/2019,10.213,-51.81,41.66,4.19,2.057,-329.2720456,2.5172
8/10/2019,-13.086,0,154.92,-27.68,-37.7,-279.7575269,0.1005
9/10/2019,-2.353,-96.04,0,-36.01,-47.719,-175.9139131,-36.0776
10/10/2019,-39.966,-11.23,-190.25,105.58,-67.329,-235.8330696,98.223
11/10/2019,-33.861,-79.99,52.29,7.06,-78.023,116.889873,-4.5372
15/10/2019,-45.41,304.2,-0.03,-27.31,-54.532,-39.80790852,-6.7383
16/10/2019,-13.771,125.39,56.59,-17.79,-23.298,-90.39668785,16.3324
17/10/2019,14.741,178.46,-149.44,7.34,3.879,0.231262458,21.067
18/10/2019,-23.957,15.13,-109.82,-54.65,36.072,-198.7181171,-4.7695
21/10/2019,-4.13,0,-119.24,19.81,-40.292,90.15158853,-0.0581
22/10/2019,-2.922,-151.52,201.4,-18.65,19.219,132.1697281,3.0576
23/10/2019,-16.559,-21.01,212.02,0,-135.293,128.2821326,22.2892
24/10/2019,43.029,-27.26,31.53,93.4,-18.403,42.88258428,9.6451
25/10/2019,3.709,-57.48,-0.9,48.59,-141.501,63.96517699,-6.0003
28/10/2019,-22.494,0,-29.3,-21.49,-106.318,42.31233563,2.7875
29/10/2019,-38.066,214.84,-54.39,-48.71,-59.082,160.5868674,8.4782
30/10/2019,-4.872,1069.78,-40.89,15.55,-97.977,123.6518036,12.171
31/10/2019,-42.583,281.01,54.48,-128.1,-112.771,-317.2371401,4.1573
1/11/2019,-15.374,254.96,108.62,-33.32,-23.817,39.99599138,0
4/11/2019,17.143,11.47,20.1,-11.44,-3.615,51.55303313,19.8281
5/11/2019,-4.017,56.41,300.77,-54.75,16.627,-147.5965536,24.1997
6/11/2019,-28.588,178.01,170.94,21.77,-29.93,-188.7839894,-19.2485
7/11/2019,-97.074,126.02,-191.45,-9.25,-18.234,-130.0021946,-3.2047
8/11/2019,-70.569,748.64,-148.85,-24.84,-56.417,-150.4815721,-9.5919
12/11/2019,-36.109,0,-27.69,67.1,-38.447,-332.182412,-7.7142
13/11/2019,19.92,211.83,-65.81,18.45,-50.506,-48.09016472,-14.1545
14/11/2019,-15.713,-59.82,-192.6,12.99,-22.576,-216.0627327,-9.788
15/11/2019,4.612,-162.72,-38.16,-23.75,-22.043,0,-8.0064
18/11/2019,-30.503,-73.75,-121.5,-17.05,18.247,65.98474588,1.9738
19/11/2019,14.535,-87.22,-104.13,1.44,13.798,-62.78539791,-20.141
20/11/2019,7.225,59.71,-302.34,17.61,-22.402,0,-12.8515
21/11/2019,-28.7,697.23,-480.97,11.92,-24.089,-39.2340882,-19.7593
22/11/2019,-2.746,84.47,-146.65,-48.55,-49.402,9.023117255,-12.6201
25/11/2019,-23.004,277.28,-182.91,50.33,-94.325,-108.7245719,-21.1786
26/11/2019,-111.719,630.71,-729.94,-67.07,-310.718,-488.1817109,-94.3948
27/11/2019,-28.169,-147.63,-199.47,-35.47,-86.64,-112.2680316,-20.6827
29/11/2019,-15.516,-104.73,-386.27,-103.46,-120.278,-136.1934768,-8.3629
2/12/2019,-10.453,-201.85,-267.28,-77.66,-152.583,-74.06578292,7.0372
3/12/2019,1.239,-14.36,-269.8,-50.38,-37.938,-54.69951723,-3.052
4/12/2019,-11.732,27.23,-262.31,-41.2,-30.527,-30.12527039,18.0983
5/12/2019,2.687,61.14,-86.6,0,-86.526,-33.79504693,0.7452
6/12/2019,55.238,-10.37,204.44,-53.19,-111.892,-98.15842876,-14.1611
9/12/2019,-3.943,103.06,1.16,-24.27,13.22,-48.61300998,-6.0687
10/12/2019,-21.842,-25.67,-37.71,0,-48.328,-372.2810276,-11.1143
11/12/2019,-7.817,54.2,14.51,44.98,0.885,-37.10070667,-9.2877
12/12/2019,11.884,-86.92,487.56,-95.29,-142.943,21.92006844,-7.6675
13/12/2019,36.637,16.61,445.52,-230.16,71.096,-87.12094654,6.1166
16/12/2019,13.556,122.58,-156.08,-159.9,0,219.7548114,-19.4505
17/12/2019,38.941,170.91,464.2,29.1,60.495,-4.021512242,-10.598
18/12/2019,187.547,260.7,309.03,48.09,119.078,-13.62516595,-20.8385
19/12/2019,-18.731,117.67,195.16,-14.74,-13.036,-212.9482954,-40.4588
20/12/2019,199.998,66.37,220.63,-112.45,59.497,-85.37922788,-25.0627
23/12/2019,30.35,315.07,-97.51,24.26,-13.456,-35.90364104,-23.9948
26/12/2019,46.103,18.45,164.78,-31.19,0,42.49568306,2.8264
27/12/2019,21.272,106.39,92.41,32.48,-96.512,-122.6106402,-16.0702
30/12/2019,0.151,39.06,-253,-44.24,-0.127,-251.8788376,0
31/12/2019,0,-276.7,0,0,-19.162,0,0
2/1/2020,12.245,152.54,-59.98,-0.87,-33.702,-101.695825,-16.7946
3/1/2020,55.549,181.6,111.75,5.79,33.471,212.4770868,-3.088
6/1/2020,-3.474,-2.63,22.2,30.61,6.557,-48.05949218,-5.9366
7/1/2020,5.235,-85.39,140.7,27.05,3.839,-419.7904471,-9.6809
8/1/2020,-0.006,-47.87,196.13,74.03,-28.775,-397.6752196,-8.4806
9/1/2020,64.111,21.92,217.16,-46.71,-55.205,-150.251357,-9.6349
10/1/2020,6.916,92.6,278.43,-16.02,-106.895,-235.1111491,9.2165
13/1/2020,18.395,17.05,201.05,-7.54,-68.588,78.33723597,0
14/1/2020,70.641,-46.69,201.65,-27.87,-17.21,-168.2257557,3.1011
15/1/2020,5.812,8.92,-82.37,-76.85,-15.001,-214.073534,-17.4116
16/1/2020,-53.632,1372.51,-21.08,-64.26,-33.55,-160.0231841,-9.4004
17/1/2020,14.436,-199.97,90.87,-49.06,42.279,-108.7605729,-3.8505
21/1/2020,16.29,238.33,-219.39,20.78,34.173,-379.1413518,8.2801
22/1/2020,21.257,4.04,-6.75,3.05,49.427,-362.0607583,-17.1613
23/1/2020,-21.74,210.14,-161.29,-22.85,85.355,-306.7601918,-2.5977
24/1/2020,9.197,83.58,0,-35.19,-35.752,-418.9279396,-10.9525
27/1/2020,11.774,-24.41,0,-89.03,-42.026,-205.8722808,1.3096
28/1/2020,-34.404,-110.19,-448.23,-21.13,-68.441,-273.9669244,-10.73
29/1/2020,5.081,-202.6,53.62,-89.12,4.64,-260.9247337,-6.9007
30/1/2020,-19.094,87.57,-303.86,-40.8,-49.017,-206.904078,-10.0401
31/1/2020,-134.415,-611.88,-366.72,-128.64,-229.058,-495.861449,-33.3452
3/2/2020,-59.142,258.53,-129.16,8.24,15.53,-545.0879465,-5.6796
4/2/2020,10.482,129.74,383.01,14.54,63.193,-360.0484182,-43.9454
5/2/2020,40.832,74.44,352.92,-117.06,46.158,-293.028624,30.3646
6/2/2020,21.58,-14.17,184.18,-76.37,36.996,189.0335085,28.1161
7/2/2020,-2.915,1395.65,-28.5,-28.44,65.528,-304.4134337,5.6625
10/2/2020,24.077,-70.52,-301.17,0,-35.237,181.0424228,40.3338
11/2/2020,16.53,302.89,-66.81,17.53,26.028,-276.9957508,-1.6018
12/2/2020,34.93,-93.05,-191.47,-21.54,-66.606,-45.86023111,4.7746
13/2/2020,3.542,92.75,180.02,-42.5,62.472,-96.24319544,-10.4805
14/2/2020,-26.182,-159.98,106.18,-50.57,-0.881,-240.6559478,-17.1044
18/2/2020,-18.929,181.11,-361.44,-78.38,-296.896,-291.6005685,3.7053
19/2/2020,7.697,0,-144.13,79.44,91.897,-213.9549486,1.2449
20/2/2020,-12.152,117.45,76.72,-76.11,20.227,-337.6869989,-10.4905
21/2/2020,-27.737,0,164.68,-88.05,-112.539,-244.5794691,-12.3368
24/2/2020,-36.187,-241.56,-605.72,-52.87,-93.966,0,-17.172
25/2/2020,-60.644,-255.8,-533.23,-39.62,-59.218,0,0
26/2/2020,-124.994,-436.69,-869.52,-26.19,-138.896,-689.6631158,-60.3983
27/2/2020,-74.094,-427.98,-523.92,-3.48,-32.575,-602.7191557,-27.5611
28/2/2020,-1.198,-462.79,-470.51,-9.55,-74.863,-562.1042039,-79.7984
2/3/2020,-20.612,-41.61,-559.16,-137.74,-19.385,-486.4028697,-30.1628
3/3/2020,-17.107,-319.58,-445.37,-169.77,-110.975,-287.7325968,-18.0423
4/3/2020,-4.347,-107.32,210.86,39.75,-1.932,-261.0302885,-14.3085
5/3/2020,10.087,-305.35,-191.04,-136.18,-22.998,-223.5908766,18.5104
6/3/2020,-91.617,-472.53,-595.47,-109,-229.152,-42.57985046,-5.3658
9/3/2020,15.138,-948.2,-1207.65,-126.96,-99.689,-432.3104617,-16.6048
10/3/2020,-59.922,0,-800.19,-230.4,-27.575,-609.7979667,-16.5501
11/3/2020,11.959,-471.96,-794.02,-124.78,43.588,-354.9653182,6.9203
12/3/2020,-17.526,-242.97,-616.79,-60.9,-41.667,-35.41403399,-15.1158
13/3/2020,-39.28,-910.09,-814.94,-239.21,-188.296,-433.4297239,-32.1534
16/3/2020,15.917,-632.79,-538.15,-169.41,-49.137,-146.5972722,-14.4073
17/3/2020,-66.745,-494.78,-606.21,-168.91,-87.91,-319.4671804,0
18/3/2020,-16.713,-680.12,-495.82,-122.48,29.352,4.807688544,0
19/3/2020,-40.308,-610.41,-355.92,-96,-90.217,-396.6957085,-46.8007
20/3/2020,-49.443,-460.39,-418.64,-272.27,-80.978,-261.9470774,-12.7946
23/3/2020,2.206,-347.93,-611.46,-129.22,-33.954,-80.42188107,-8.669
24/3/2020,-39.109,-497.49,-2.33,-59.28,74.154,72.86019776,-20.7182
25/3/2020,0,0,-331.64,-3.34,-27.65,-17.61015031,-32.6921
26/3/2020,41.45,1.46,-511.37,-59.75,24.314,-147.3131743,-13.4039
27/3/2020,13.6,137.54,-399.87,7.14,38.665,-278.6920377,-0.4568
30/3/2020,-3.257,-481.07,-318.98,-31.31,-121.664,-97.42380191,-17.4253
31/3/2020,-19.022,-504.29,-140.09,-50.37,6.818,-193.5202367,-12.4709
1/4/2020,-4.163,0,-539.29,-90.64,-9.692,-166.512381,-8.2132
2/4/2020,-23.183,0,-587.64,-19.27,1.482,-36.07575181,-19.8996
3/4/2020,-0.992,-296.49,-259.05,-89.14,-103.244,-244.6291971,-11.1927
6/4/2020,-29.726,0,-76.12,0,1.216,75.93275529,-9.308
7/4/2020,-32.818,134.05,-278.24,15.5,-32.174,38.10096292,-7.0821
8/4/2020,-20.422,273.64,-193.95,-241.58,-66.871,-51.53653917,-33.2212
9/4/2020,-32.666,246.8,-211.84,-93.86,26.593,123.8794487,0
10/4/2020,0,0,-159.38,-36.42,0,0,0
13/4/2020,20.481,-139.17,-316.89,-63.16,0,77.84626625,-11.6119
14/4/2020,-27.362,0,121.26,-36.42,-81.586,-37.33707756,-25.5398
15/4/2020,-23.748,119.22,0,-101.85,-34.059,226.3153876,-26.9814
16/4/2020,-75.959,-337.6,-404.31,-68.98,-31.895,-225.0290398,-41.9477
17/4/2020,-35.467,-126.33,230.75,-6.06,-53.858,-92.70606888,-16.0134
20/4/2020,-36.864,12.14,-428.4,-56.34,-32.223,248.6712432,-12.3891
21/4/2020,-27.175,-238.86,-477.63,-187.69,9.276,0,-14.9956
22/4/2020,-21.466,-103.01,-48.23,-85.23,56.15,-160.0793345,-4.6551
23/4/2020,-15.729,63.43,-113.74,-85.52,25.955,-198.9067524,-8.687
24/4/2020,-69.925,-16.43,-271.83,-97.35,-30.757,-433.4339508,-20.0978
27/4/2020,-33.3,-101.23,73.6,-20.6,0,-89.02051001,-16.2621
28/4/2020,-71.654,6.44,-199.64,5.71,15.939,34.60293797,-9.324
29/4/2020,-26.475,103.74,176.67,-13.97,9.243,130.3997002,-14.4128
30/4/2020,28.647,369.12,0,-66.48,30.837,-129.5057048,-13.0357
1/5/2020,0,0,0,0,0,0,0
4/5/2020,-8.005,-123.27,-762.82,0,84.048,-163.8489565,-10.0423
5/5/2020,-28.46,-42.86,0,-142.22,96.565,-118.2175378,1.7109
6/5/2020,-19.021,2262.19,-193.82,0,31.89,-157.0601095,-19.1463
7/5/2020,0,0,-249.69,-63.21,10.607,-126.0581553,-5.9881
8/5/2020,-54.481,285.47,101.24,-70.95,-6.135,-56.66904982,-15.2726
11/5/2020,-18.037,85.75,-226.85,-42.3,-33.975,-122.3241506,-17.3027
12/5/2020,-70.091,-242.65,-292.85,-99.82,8.827,-48.80094457,-19.2757
13/5/2020,-52.147,17.38,-259.75,-125.61,-39.904,-86.47103788,-7.8309
14/5/2020,-63.954,-313.97,-466.21,-60.72,-51.585,-237.1598163,-7.2636
15/5/2020,-73.613,-332.25,-425.89,-82.7,18.386,-316.6859055,-12.9016
