Date,Indonesia.1,India,Thailand,South_Africa,Hungary,Mexico,Poland
3/3/2016,145.18,-20.47,-30.46,-93.828,-150.9580711,-2187.376209,-208.9885655
4/3/2016,35.73,10.73,-22.95,78.436,11.52748037,97.85030324,-495.8219754
7/3/2016,185.26,0,185.96,17.994,-149.6874112,282.8414968,524.6039214
8/3/2016,136.68,-69.44,257.47,11.235,63.44979406,1316.077265,62.48248809
9/3/2016,0,-63.22,130.79,46.077,91.01579172,-445.7912041,-61.37202495
10/3/2016,0,-139.18,349.26,161.043,-9.29815114,-66.57025884,153.7192639
11/3/2016,-140.57,-14.8,443.21,14.542,-55.92897452,228.1591303,13.10738865
14/3/2016,-40.73,-48.08,164.39,-21.274,0,36.84744387,65.81884246
15/3/2016,94.03,-0.92,-21.78,298.588,0,435.2249669,-95.70799896
16/3/2016,47.69,110.89,-55.05,-56.138,0,109.9684668,152.5626931
17/3/2016,311.53,172.85,236.56,89.854,-28.84334889,-522.8301538,-338.4818971
18/3/2016,241.56,18.48,619.22,23.625,25.25803169,318.6122322,279.7425528
21/3/2016,-55.86,133.13,56.3,0,65.91657321,0,-86.83925791
22/3/2016,172.82,125.35,61.61,118.822,35.51765087,262.6864897,-30.49024776
23/3/2016,58.7,83.65,-92.73,53.503,-44.23578136,-350.281988,-192.6811975
24/3/2016,30.68,0,-157.56,6.86,-53.07749813,0,-23.8439382
25/3/2016,0,0,-102.95,0,0,0,101.9124967
28/3/2016,0,-46.87,33.91,0,0,479.7924757,0
29/3/2016,20.31,-653.89,76.02,2.4,0,-297.540459,146.9362256
30/3/2016,-55.06,273.11,338.78,-15.188,-21.60604969,91.86450711,43.11571125
31/3/2016,108.31,495.09,187.18,-83.457,-29.17512322,-3535.057006,138.9270386
1/4/2016,90.97,0,529.79,107.482,-175.026332,351.3590671,-54.24636982
4/4/2016,223.93,64.77,322.29,-14.644,212.4329649,134.3140619,301.8000107
5/4/2016,129.93,107.32,-131.1,75.756,-41.43044047,157.8588948,197.6313684
6/4/2016,0.61,-40.42,0,-93.466,-4.453042304,876.9167153,-446.1694625
7/4/2016,111.7,-8.84,-6.79,7.457,4.408175161,524.9327314,-629.6688461
8/4/2016,35.69,0,11.25,28.168,-15.90138225,-37.28278663,-80.51348699
11/4/2016,-38.3,57.01,-103.68,-19.819,56.53749039,144.2847186,580.0330737
12/4/2016,202.87,10.89,-3.32,275.132,40.75212174,112.9206638,-434.3653744
13/4/2016,10.49,58.64,0,195.974,-29.73384582,-122.1327841,12.60024717
14/4/2016,257.65,0,0,95.867,0.904715377,-1571.56942,19.03713604
15/4/2016,201.38,0,0,45.828,-41.02136303,22.02599001,159.5807282
18/4/2016,-128.66,227.28,-5.85,62.23,11.74630882,-14.17338189,-137.1660493
19/4/2016,40.99,0,-24.87,261.571,-23.97888099,121.7718082,119.6293555
20/4/2016,18.47,16.19,-125.24,99.407,53.4591195,243.7030478,-190.2590016
21/4/2016,152.56,-48.82,68.88,171.953,6.118881119,-255.8439849,230.4879323
22/4/2016,-68.95,-176.06,85.06,-88.181,-9.615384615,-124.6516392,44.64538005
25/4/2016,74.31,158.6,-19.73,-19.594,-1.590514748,445.4484376,-598.1908315
26/4/2016,115.36,-129.11,-98.97,-16.056,-32.04500091,-113.6958937,121.3394955
27/4/2016,-60.25,69.07,-67,36.316,27.51026638,113.0598502,170.2408923
28/4/2016,62.77,104.98,-331.89,34.57,-50.31881946,-2521.712698,158.1738458
29/4/2016,91.87,76.84,-255.13,6,-10.59811508,825.9084823,-36.19980617
2/5/2016,11.18,25.14,0,0,-49.36075598,-464.8777142,-121.7898116
3/5/2016,-58.17,44.63,50.18,-107.316,39.47271522,-11.38460665,0
4/5/2016,15.42,7.97,328.57,-19.232,-5.797526878,-119.4903256,474.7154938
5/5/2016,0,-38.66,0,-122.583,53.29004961,-374.6479031,135.5334679
6/5/2016,0,7.21,0,-6.185,-85.53801488,-159.9507499,73.43589216
9/5/2016,0,101.01,43.56,52.74,13.23046974,-528.3435151,-57.28192746
10/5/2016,-195.86,-59.99,6.35,102.655,-52.85610991,-100.1006148,-85.59993823
11/5/2016,-212.57,-43.83,24.44,-31.237,-38.68422957,-82.63933661,184.7978117
12/5/2016,12.09,-30.24,-242.44,-108.631,-61.23038066,-962.8314497,318.4749826
13/5/2016,1.16,23.27,-136.68,12.346,29.55205681,119.5272557,-63.63939472
16/5/2016,-84.42,-65.81,-83.25,-132.065,0,84.35758768,189.7115609
17/5/2016,50.57,-442.86,-64.38,-217.58,-14.25084356,66.31441268,-40.2945287
18/5/2016,61.46,-18.63,-61.48,-197.764,18.76903463,-125.0826567,-125.8000357
19/5/2016,-44.47,-108.13,262.68,-73.896,30.08743053,90.88540677,54.12783463
20/5/2016,-54.02,-114.03,0,-74.236,-25.22625241,-106.0692775,-134.8001625
23/5/2016,-227.35,-102.54,-81.69,-30.328,-30.17561217,-236.9289429,12.90713528
24/5/2016,-78.22,-135.35,28.98,4.963,37.939805,43.21955969,110.6552219
25/5/2016,-26.05,-36.34,13.95,39.656,-27.86553548,-135.0334322,-63.81352501
26/5/2016,-23.52,19.49,-72.8,55.646,-230.4319932,-1792.932851,0
27/5/2016,203.38,177.79,630.54,40.038,67.71146567,529.3676354,-14.01859687
31/5/2016,199.94,-37.42,19.64,160.645,-137.3349425,-83.45878097,277.9710071
1/6/2016,22.15,-159.39,-64.01,138.559,36.81638186,-105.9497778,216.8413269
2/6/2016,39.9,-7.03,20.1,64.277,255.4109467,-206.1384347,-234.0750725
3/6/2016,81.22,-122.03,55.44,183.165,-46.52939464,-161.7570017,107.3398058
6/6/2016,54.91,9.8,107.74,52.691,56.37917184,563.2590204,-256.8800167
7/6/2016,171.47,-8.89,913.98,86.173,-95.20848574,-382.6657079,-209.1741683
8/6/2016,134.36,52.93,370.96,-76.569,117.9278188,167.7383745,-40.21526935
9/6/2016,528.55,-9.28,171.78,166.157,104.1568171,-1497.285745,178.1998068
10/6/2016,209.87,35.94,155.51,-81.35,-40.57365235,356.3404319,330.6061618
13/6/2016,98.03,23.28,55.05,37.466,17.46472775,-35.51705468,162.2869863
14/6/2016,29.63,-51.77,-17.26,-29.663,108.4070796,385.0828087,23.04484101
15/6/2016,-224.4,35.7,-127.48,-44.854,110.5419637,-570.1592052,-261.6593753
16/6/2016,7.11,50.21,-17.08,0,-93.18612213,-1147.749802,150.9774093
17/6/2016,10.65,-100.86,381.74,47.087,-3.194200194,406.3437293,6.908886504
20/6/2016,-46.07,-342.66,258.84,30.014,15.83342371,-296.000536,-19.3367176
21/6/2016,3.56,-247.38,45.43,309.231,-38.68962561,-129.3281286,-115.9870037
22/6/2016,66.93,16.6,-292.41,170.452,75.02871913,150.5201631,511.2199282
23/6/2016,299.15,-55.67,44.18,377.89,-195.1051487,-1769.721791,-132.525753
24/6/2016,112.63,-163.69,-47.05,19.251,-99.60424474,177.0675937,-34.3735934
27/6/2016,51.33,25.38,-56.59,26.556,36.16210599,84.73228716,182.5429757
28/6/2016,-164.16,34.83,511.35,218.733,-107.8201949,33.87660193,40.50198944
29/6/2016,-129.09,99.37,505.37,120.054,68.87960981,1821.686982,1.724224728
30/6/2016,301.15,-79.39,246.72,109.351,160.1168068,-109.9609418,394.0918316
1/7/2016,366.08,60.87,0,22.455,-27.4410597,118.4815228,-60.07974965
5/7/2016,0,-21.88,104.98,124.485,-18.3268047,-86.3791436,14.55910974
6/7/2016,0,0,-47.75,43.957,30.31259867,119.7770294,116.6270784
7/7/2016,0,39.79,198.54,64.208,35.99621093,-250.1088758,-50.44038025
8/7/2016,0,8.83,27.24,78.04,-122.6996024,171.9200216,-44.83717435
11/7/2016,0,70.1,-54.39,130.48,110.3275625,4.230065303,140.1648558
12/7/2016,127.52,376.25,104.57,185.611,-39.00634249,20.84757683,151.4030452
13/7/2016,40.71,234.2,-2.55,32.89,81.04672105,-89.3761366,-213.0326445
14/7/2016,-66.17,64.51,83.88,-121.937,0.742942051,20.57493434,-115.3964491
15/7/2016,105.05,38.06,38.71,-166.763,40.34934498,489.0942122,-34.39174538
18/7/2016,246.18,95.96,0,26.598,-135.3767111,2.060252038,-16.15838974
19/7/2016,-13.83,76.15,0,28.039,48.43782764,-135.3021302,-243.9150777
20/7/2016,37.2,75.36,-88.23,-62.596,0,101.7682297,-201.0071254
21/7/2016,350.87,-45.06,-15.64,-180.95,-227.0429655,-879.5822792,169.9787675
22/7/2016,122.17,-49.6,-14.32,-52.871,57.97507352,-127.3164998,103.1709709
25/7/2016,-42.95,3.14,-93.74,24.355,31.36992571,98.81604806,-402.6741607
26/7/2016,33.35,38.11,-173.96,107.267,7.542536397,-156.2616514,-67.56960878
27/7/2016,-161.89,-11.2,-83.32,-67.62,162.5666184,546.8195412,-226.3669256
28/7/2016,-75.22,8.74,49.16,20.532,-12.89887002,108.7784765,-94.73911388
29/7/2016,83.52,-62.21,122.19,17.012,-62.46860423,-279.3000475,-85.78280497
1/8/2016,127.31,18.74,647,-146.418,-21.04129264,26.18647527,548.6989704
2/8/2016,-107.61,-194.59,678.46,-67.396,-0.973428994,-170.4746866,-17.38588889
3/8/2016,211.73,-71.51,-28.57,0,-13.81314581,2.607530867,82.64368115
4/8/2016,164.44,69.14,-222.59,-171.699,-44.25601946,-453.0630378,-11.0352703
5/8/2016,176.94,55.74,-204.2,-10.267,106.4833006,179.9266298,418.9624793
8/8/2016,-8.58,45.67,-17.21,36.422,-97.82337644,-258.4650709,-430.5295707
9/8/2016,45.66,208.08,-136.42,0,12.59572032,-151.2998389,440.9470389
10/8/2016,12.74,-311.34,157.4,189.386,110.5473389,354.2796168,-265.0558205
11/8/2016,-49.1,-97.17,18.21,149.924,11.1362575,230.3970509,-87.19583911
12/8/2016,135.71,61.02,0,26.822,0.036024352,266.2621439,35.291044
15/8/2016,85.2,0,-39.07,54.211,26.40895954,129.372815,0
16/8/2016,124.72,-33.94,446.46,66.907,-17.17925387,286.6953835,-89.34631726
17/8/2016,0,0,266.63,215.944,-31.24546378,208.8398247,248.3321486
18/8/2016,0,57.49,22.69,32.606,28.10510137,-885.7914905,118.7111452
19/8/2016,319.08,-20.53,40.49,31.081,21.01959639,169.9368825,9.647163912
22/8/2016,71.52,-180.65,-96.58,7.137,-51.3054259,106.7243151,678.7224542
23/8/2016,-56.01,103.04,65.02,269.132,-17.61680709,-42.09205517,-171.8909844
24/8/2016,-232.38,-54.77,46.38,182.897,54.47598253,-158.5226164,-211.5322286
25/8/2016,-211.02,45.05,8.58,38.274,40.89449876,-155.7744347,277.9721918
26/8/2016,-35.55,-7.05,18.12,-54.9,-66.26549699,-53.22683878,-55.49070248
29/8/2016,-75.97,-6.88,0.03,-41.042,121.1703709,276.25851,-19.30199614
30/8/2016,13.91,-15.9,141.06,-46.714,54.0861492,-86.04747557,-220.6171861
31/8/2016,-102.74,-110.67,-1.08,56.2,-13.04269501,-50.78206521,-335.0138192
1/9/2016,28.06,117.73,-26.29,-77.194,-59.46316968,-824.2968621,-102.0572749
2/9/2016,184.83,140.01,-10.72,-27.908,11.32686084,539.4395612,249.2170137
6/9/2016,-54.76,73.63,79.75,150.011,53.14624305,33.15787746,97.33007818
7/9/2016,69.36,228.14,9.59,-43.905,80.46060783,602.8117978,-402.1543986
8/9/2016,40.1,94.92,-23.03,-57.41,104.2761238,552.2500763,363.1636477
9/9/2016,212.1,64.57,-4.17,-6.433,19.42276275,1084.531129,219.6485871
12/9/2016,0,25.17,-37.83,99.492,24.13617886,769.893159,234.038541
13/9/2016,0,0,-103.8,-11.4,-111.4808652,25.56847951,-147.5170725
14/9/2016,-34.45,20.32,-182.32,24.291,-34.54281567,391.1349321,-17.9757211
15/9/2016,-300.37,-102.02,-125.57,-21.291,32.36809638,533.0235251,-276.7063471
16/9/2016,-129.74,76.45,-42.74,-61.705,-68.43610819,0,73.03370787
19/9/2016,-112.55,78.23,53.92,-33.597,59.41955562,396.1488456,56.53077663
20/9/2016,147.22,9.83,208.4,73.8,117.3964839,126.9921711,20.17732611
21/9/2016,17.68,-116.27,191.78,33.584,171.4949539,104.1426683,149.3154257
22/9/2016,67.89,-12.42,162.66,59.675,-68.52475828,768.1699533,-287.5055662
23/9/2016,64.44,82.43,126.37,-7.953,38.746606,-215.2678468,184.1741264
26/9/2016,260.76,169.11,125.8,37.03,-168.5660889,19.26830741,334.7291285
27/9/2016,158.81,259.48,598.45,-33.938,-120.1763656,-147.4502847,173.8080901
28/9/2016,90.96,162.06,190.66,-131.271,-76.34283216,-44.84651782,-124.7277855
29/9/2016,373.52,211.09,4.15,-75.843,-49.84548264,312.2169118,-21.8898336
30/9/2016,115.68,6.97,-58.88,-39.16,196.4643703,652.1212059,162.5519893
3/10/2016,18.37,-157.51,146.29,100.992,-81.47203498,321.8864559,-509.5986221
4/10/2016,-23.4,90.42,49.26,-14.146,170.7450494,316.1093863,-78.20206014
5/10/2016,84.59,-351.9,-71.8,-56.413,124.5360673,280.8311864,236.0311548
6/10/2016,-79.99,-142.29,-20.21,-241.404,-7.984470571,69.75384056,253.1571678
7/10/2016,-23.5,-152.44,149.95,-106.74,-33.35049272,-147.9402515,28.76321574
11/10/2016,-201.7,0,-95.2,-94.671,-14.54004859,-48.09700289,-309.905563
12/10/2016,-26.45,0,-246.82,-222.042,-24.16885783,213.3653267,-37.32643337
13/10/2016,-59.29,-281.25,-282.98,-58.793,-141.7191687,-1892.833289,52.74945938
14/10/2016,-71.1,-90.86,-48.01,-80.035,28.3593862,58.02166468,1.658948654
17/10/2016,-369.59,-158.24,-58.61,58.126,136.0246666,-118.2434258,-276.2147166
18/10/2016,-87.41,-19.88,57.66,43.617,-78.89369924,-59.56532482,55.23402306
19/10/2016,67.32,-22.74,74.85,-49.441,97.70135488,795.1275476,184.4500471
20/10/2016,-13.09,144.66,199.09,-3.137,-98.12917912,548.2368989,89.31552588
21/10/2016,-94.11,31.77,47.23,3.716,137.2023285,400.3043894,58.91535324
24/10/2016,-22.48,114.24,0,-22.976,-48.64197531,141.6617259,89.29607304
25/10/2016,-22.92,81.9,235.96,57.094,-22.66878195,-192.2391638,-536.6078184
26/10/2016,44.45,-22.04,97.6,-57.754,-73.49257312,267.8077133,-431.9792218
27/10/2016,115.86,-66.99,-53.5,-43.115,-35.1056338,-1427.69751,-350.7132094
28/10/2016,104.22,-165.35,-75.94,23.341,-123.7182899,-55.5656223,389.342685
31/10/2016,-54.94,0,-84.45,-104.785,0,96.24049787,-162.0665035
1/11/2016,53.62,46.8,515.57,13.067,0,-354.7719614,0
2/11/2016,30.98,17.99,70.47,21.078,0,0,-274.3199548
3/11/2016,48.73,26.49,-65.43,5.091,-168.8081364,223.6387152,-20.1821175
4/11/2016,-18.55,72.35,-40.12,-44.745,105.4259616,2.515951352,-215.1196911
7/11/2016,-45.43,17.68,54.3,-135.346,-11.74727102,205.8415437,0.19640853
8/11/2016,-25.01,37.74,18.76,131.923,-67.88540048,-38.16325194,-241.220772
9/11/2016,-13.28,90.44,3.95,-201.238,1.46407656,28.7870389,-130.0256243
10/11/2016,-94.6,223.75,-83.03,-356.523,14.12839489,-601.4643701,-102.9286409
14/11/2016,-188.87,0,-528.67,-94.008,-11.91956882,-108.853779,-63.89192339
15/11/2016,-549.97,-338.26,-260.47,-179.696,-28.44487508,-246.2009423,-263.4119623
16/11/2016,-185.28,-1039.42,-17.98,-137.793,28.05735558,-195.0788035,-234.5362062
17/11/2016,-241.84,-255.34,-304.91,122.333,1.817433647,107.6064929,-307.4416599
18/11/2016,89.67,-262.51,-316.77,-96.85,-95.05391066,76.28309153,11.49507524
21/11/2016,-118.12,-14.3,-46.82,143.657,-9.216272912,0,215.0504081
22/11/2016,-143.94,-94.52,-15.91,33.087,-40.62941156,68.09307159,-326.4142775
23/11/2016,7.1,-429.97,-43.33,-169.054,-43.32007209,-107.352528,-43.57246601
25/11/2016,-73.02,-71.18,38.24,-77.4,116.0851587,345.8322439,-335.961193
28/11/2016,-125.67,-512.52,52.02,-130.433,8.051310044,-104.1487521,31.09879032
29/11/2016,22.97,-143.91,4.91,-15.874,-69.2612588,335.9316511,208.369346
30/11/2016,155.58,64.69,5.39,-102.816,35.20530788,-4.793358705,-325.4708008
1/12/2016,123.93,-147.78,-67.1,-150.861,45.69509465,509.3726689,283.3495618
2/12/2016,57.48,-60.09,-31.95,-43.09,-16.54186521,516.3524513,34.02721606
5/12/2016,109.87,-1397.83,0,-67.689,-18.93458649,355.2317874,115.2984807
6/12/2016,57.07,-354.59,-1.32,38.132,-85.07646938,130.7807727,-274.9302549
7/12/2016,44.32,-305.14,10.98,41.328,-31.97005597,209.3329858,130.6606519
8/12/2016,225.64,-356.07,16.96,61.874,-21.67893564,-641.5067037,-94.22281712
9/12/2016,136.86,-36.35,0.57,-161.574,-62.65723007,936.6018618,261.0573273
12/12/2016,0,0,0,108.32,-79.27489177,0,51.47743831
13/12/2016,0,-60.97,-48.91,41.186,-133.8249721,691.2875388,-85.40486024
14/12/2016,12.38,18.76,13.94,-35.41,62.57129437,573.2374895,19.91498255
15/12/2016,84.96,-78.19,-9.41,-132.786,-28.22298491,-353.5150448,7.440483185
16/12/2016,-9.95,-178.17,102.42,0,3.009027081,248.3426698,162.5384579
19/12/2016,-67.78,-61.08,139.47,-9.02,72.19179912,581.6962205,341.2922339
20/12/2016,-34,-139.31,-91.27,1.237,32.63520059,381.3185846,8.541956148
21/12/2016,-5.37,154.07,-19.53,-75.78,-98.33478816,21.70698369,-38.0489765
22/12/2016,-11.68,139.38,-18.77,-29.842,-15.35669881,441.6774249,108.0174755
23/12/2016,-3.2,-72.78,-8.94,-20.253,-121.860528,391.6155171,-35.84050855
27/12/2016,0,1.72,50.49,0,-2.202867116,175.7405115,128.0376274
28/12/2016,-0.24,161.49,9.39,-16.063,11.04302741,43.18382215,-176.4689192
29/12/2016,33.8,42.66,-40.65,50.759,8.073233347,-250.8551194,165.2998572
30/12/2016,-3.74,70.03,74.01,-18.471,-82.45006115,248.1039407,-68.23490077
3/1/2017,0,99.71,0,-31.884,34.77617462,115.3470834,134.3148412
4/1/2017,18.72,-69.92,81.08,-59.707,11.53846154,58.99729086,-253.5148372
5/1/2017,92.34,110.71,-11.44,60.519,-82.05357758,-332.7910711,220.9389352
6/1/2017,113.08,-27.58,-27.97,63.7,66.40651742,429.9372812,0
9/1/2017,135.97,72.69,41.61,-17.42,116.2543321,-559.578648,99.03922752
10/1/2017,-30.83,-207.17,22.77,19.363,-28.60654059,319.4830029,197.4659105
11/1/2017,-12.79,-0.01,-17.19,-0.773,-50.01374948,-364.6476708,-283.5120416
12/1/2017,154.63,-11.59,86.43,-17.509,-31.83042187,14.03272757,283.8091077
13/1/2017,51.71,-228.71,54.59,18.941,30.17077142,-159.1739809,-66.55426714
17/1/2017,235.23,-56,122.78,69.674,-154.4548243,287.8533004,73.82682113
18/1/2017,68.91,83.15,485.86,-55.183,122.7809629,-125.7720548,14.43911466
19/1/2017,290.91,-33.75,-132.57,-3.888,-27.77298007,-93.3078272,-239.2513108
23/1/2017,8.24,-9.16,-86.45,26.655,37.93868775,34.0963816,-119.5960591
24/1/2017,28.53,-37.5,-15.96,5.675,69.23608711,260.9477268,-287.7648214
25/1/2017,48.68,-85.72,-106.28,12.409,116.9984049,541.6455089,397.9050486
26/1/2017,140.48,0,44.67,-49.624,2.266950608,398.8304838,-330.6057255
27/1/2017,7.47,126.87,6.89,-94.166,-135.0691339,15.84770879,352.1922574
30/1/2017,21.76,41.25,22.59,-237.717,29.37323312,313.5239296,55.51525917
31/1/2017,-63.66,27.09,206.76,25.128,16.65447197,-62.03137451,-142.114467
1/2/2017,13.43,120.36,180.71,14.404,16.77630434,-75.73379565,181.4282141
2/2/2017,113.95,14.83,163.41,-33.615,-73.64759089,-244.2826432,150.4087329
3/2/2017,-172.8,28.5,106.84,-35.716,-213.0457471,442.8476018,233.5087719
6/2/2017,-70.66,343.97,372.27,80.711,-39.30888527,0,380.1856578
7/2/2017,-4.51,105.12,240.95,-12.575,139.5485499,-2.424736189,66.61871217
8/2/2017,101.42,-100.18,63.24,96.531,-109.1022444,196.0516229,-326.754865
9/2/2017,-88,15.51,59.41,144.934,-87.61924513,1039.009061,-279.5616831
10/2/2017,87.9,106.86,69.08,-12.452,134.7209278,352.1805162,57.60368664
13/2/2017,99.09,114.8,0,51.433,47.16235262,135.5245707,-271.8427265
14/2/2017,-6,159.34,50.29,136.483,-66.48808297,421.0162632,56.16320511
15/2/2017,0,36.72,87.47,20.501,-97.38227099,-19.9385444,-215.9104881
16/2/2017,0,3.52,-26.27,-72.586,21.07053596,-1149.399908,48.54692829
17/2/2017,164.28,7.52,30.49,-6.455,-154.8946716,-92.39226206,-249.8286162
21/2/2017,-42.66,0,101.58,39.689,158.6084098,130.8846896,56.48622796
22/2/2017,-71.96,-204.93,-95.52,70.913,-130.6360363,-107.6145217,118.6933563
23/2/2017,-79.63,3.39,7.2,-13.475,-25.04625505,313.1530643,30.90470802
24/2/2017,57.73,0,46.45,-6.402,-7.326508953,475.5041057,1.3956905
27/2/2017,172.94,98.76,-31.86,-6.434,41.37693632,174.1750791,147.0325463
28/2/2017,155.89,30.51,-75.18,15.016,52.71647733,154.5452285,-45.88521329
1/3/2017,54,31.44,-167.08,-175.666,66.90213291,-32.43245972,-212.7364066
2/3/2017,60.59,-115.89,-24,25.366,-33.42949262,653.2951648,154.2792903
3/3/2017,-19.45,6.67,-32.91,98.775,-33.86276128,343.9005638,886.6928221
6/3/2017,-37.48,78.66,-26.93,-12.738,-28.12958727,-663.3823642,-142.7900919
7/3/2017,-32.23,30.9,-101.7,194.716,-157.4805832,375.9759113,303.0882533
8/3/2017,78.41,21.16,-222.89,44.579,100.4032395,412.2969779,115.2008022
9/3/2017,245.66,15.41,-21.9,40.255,-95.73746012,193.3187819,198.9755251
10/3/2017,50.89,50.57,-149.74,141.977,-4.774246351,599.9918403,146.6676511
13/3/2017,-141.46,0,-10.6,50.979,-18.35926836,-241.3764101,-28.92236499
14/3/2017,38.17,-1.39,113.59,-5.197,-234.6827506,113.9599329,70.44226044
15/3/2017,63.6,29.64,-54.54,-6.245,0,132.7289754,56.09179381
16/3/2017,182.25,576.36,29.24,0.101,195.0973574,415.7193726,19.76049401
17/3/2017,182.21,51.3,28.05,-43.725,-27.12112245,-71.56448535,-19.83073764
20/3/2017,340.49,192.09,117.03,-119.272,-141.4239933,0,135.8575171
21/3/2017,262.58,784.99,31.47,0,70.24981605,824.1535296,409.3723934
22/3/2017,267.87,770.38,174.63,317.963,254.1370745,68.44473177,-209.723729
23/3/2017,173.46,-82.17,49.11,214.741,53.92772429,162.6903205,-43.49101206
24/3/2017,-79.66,139.74,-27.48,-18.64,67.06086957,139.6878115,464.1791045
27/3/2017,16.51,1069.33,155.54,127.199,25.74835555,54.40190982,262.8991812
28/3/2017,0,0,183.34,379.424,58.20327503,111.5630386,35.87075715
29/3/2017,0,159.02,55.14,62.025,-4.553670745,-2090.750422,280.0611309
30/3/2017,525.5,82.02,-3.96,150.298,71.37425688,-1822.116541,400.5474314
31/3/2017,99.81,104.89,112.4,142.149,-82.87616879,-110.5479869,-809.3355147
3/4/2017,165.8,834.26,393.75,180.737,13.94222453,566.4868976,213.0696561
4/4/2017,48.02,0,182.73,122.551,-6.065409932,107.5657213,-221.1105528
5/4/2017,137.98,520.68,49.88,266.615,57.96454096,-331.3161836,81.05514984
6/4/2017,63.77,215.4,0,172.381,-31.58832397,481.8965425,308.5490926
7/4/2017,-48.76,115.84,-37.58,64.383,-54.16666667,82.68956724,135.3031215
10/4/2017,-232.1,106.6,-50.25,-20.801,-38.17729796,-241.8905899,659.7397723
11/4/2017,45.87,-31.8,-15.87,56.846,-168.3212076,-190.2965405,-404.3045117
12/4/2017,371.79,219.85,-41.28,-16.005,-31.48261968,-797.1047695,132.0304454
13/4/2017,405.53,274.82,0,86.329,-42.06526901,0,109.0940906
14/4/2017,0,0,0,0,0,0,-15.2907574
17/4/2017,0,229.8,-16.95,0,0,92.86540666,0
18/4/2017,-62.42,39.22,96.66,40.074,0,56.88113859,272.7586032
19/4/2017,0,92.79,146.63,46.767,-3.725094836,-8.42716014,-452.6090676
20/4/2017,0,19.56,-46.8,146.911,-32.55925305,-94.15862609,124.0396935
21/4/2017,30.03,31.63,-102.38,80.624,91.34846096,-280.3250191,101.2803099
24/4/2017,0,276.55,-126.46,98.819,-139.8862486,661.4247427,302.0936244
25/4/2017,0,-14.19,10.99,-28.405,46.5026633,-111.4615915,-640.1293996
26/4/2017,45.85,-28.84,90.04,-58.004,125.7453709,302.7591058,-298.1736573
27/4/2017,608.84,139.52,-51.84,0,-69.9256778,-337.0999107,877.3070286
28/4/2017,186.85,-44,-116.93,-90.901,-67.09632468,149.9819347,21.13758251
1/5/2017,0,0,0,0,0,0,0
2/5/2017,0,87.25,120.71,-15.485,82.36447682,-398.8454858,-325.4193213
3/5/2017,40.55,23.85,149.08,60.405,19.37105162,61.12236135,0
4/5/2017,11.24,116.32,-25.47,3.104,77.72111834,-273.6247237,133.1203408
5/5/2017,-30.77,295.99,10.87,129.799,80.35997882,142.8138825,11.68756531
8/5/2017,-34.52,161.96,149.48,-82.38,9.826630168,-206.7801287,35.41025972
9/5/2017,-134.67,18.02,74.11,-122.784,12.58804659,-157.4748734,-28.79313446
10/5/2017,-0.75,0,0,107.926,-89.89432431,4.04928559,46.08495922
11/5/2017,0,122.74,23.23,-87.673,27.16421045,-340.6828787,132.1330352
12/5/2017,0,286.84,-40.49,-39.845,-97.16342083,157.9652083,102.415484
15/5/2017,-133.21,384.23,-30.24,149.817,2.060683578,-0.467841885,-209.3269532
16/5/2017,149.67,155.09,79.22,231.245,194.692487,163.3665225,114.6773166
17/5/2017,229.17,320.49,187.59,-137.715,-285.213811,66.33375568,-63.01424577
18/5/2017,152.87,86.92,-7.38,-162.956,101.0285632,32.97942933,-121.4167172
19/5/2017,-24.01,104.46,-46.37,88.447,-63.60500998,158.6695572,-16.45093277
22/5/2017,-147.75,107.34,-39.9,117.687,-31.81370941,-71.87064623,286.0049256
23/5/2017,-145.01,254.64,33.62,278.865,107.6516003,-37.12320019,114.071689
24/5/2017,359.05,2.05,3.78,-14.979,-1.894215358,452.3865035,38.69573388
25/5/2017,0,-32.04,137.47,133.43,-94.09876723,-2281.661749,-103.559636
26/5/2017,0,298.42,281.16,-103.842,18.89878248,-10.47759469,-182.5725364
30/5/2017,223.78,180.34,-67.42,78.114,65.58151364,1533.248301,-196.6407715
31/5/2017,14.28,117.84,-0.44,-30.969,65.65509192,-174.46388,-128.6113725
1/6/2017,0,179.81,-52.63,131.246,-60.41294927,-117.3574199,68.38178269
2/6/2017,0,403.74,-44.12,-62.024,90.95912527,-82.22169882,-15.93237705
5/6/2017,79.05,56.7,-95.12,54.66,0,254.8995557,293.261115
6/6/2017,187.15,122.41,72.42,161.315,-34.467618,-124.9643586,-95.6507706
7/6/2017,10.51,422.63,-7.55,-62.5,-4.742794601,73.93324884,-175.2295051
8/6/2017,116.59,518.47,-271.95,-25.774,-10.85135824,-600.4099261,258.1320795
9/6/2017,15.04,546.08,-5.77,31.632,40.76581495,246.7518889,557.956552
12/6/2017,46.6,18.16,-15.46,-19.118,15.44964291,0.537637373,-151.2863669
13/6/2017,150.51,343.25,138.3,-52.627,-52.49286185,-675.9754719,410.2112299
14/6/2017,2.26,118.78,169.97,-108.305,210.9644298,112.6141209,-350.6627472
15/6/2017,-4.51,75.52,85.03,-65.298,-218.1791876,409.3763336,0
16/6/2017,-1.51,160.01,-28.17,0,-29.5733149,523.7426659,118.8045097
19/6/2017,1.5,166.84,56.62,-107.359,162.879062,229.467254,-97.91512525
20/6/2017,48.11,84.81,2.37,112.67,-72.16420598,182.6342203,121.8537838
