Date,Indonesia.1,India,Thailand,South_Africa,Hungary,Mexico,Poland,USD_EM_Index
28/1/2016,-62.68,56.38,290.8,124.685,-3.454171173,410.9372272,44.54364836,-0.147404599
29/1/2016,127.03,52.98,151.26,80.346,-106.5311238,-8.077209842,549.1681572,-0.248261145
1/2/2016,102.54,238.66,135.45,98.075,29.26110448,0,90.53277877,0.072483696
2/2/2016,320.55,14.2,109.75,8.523,-19.00195969,539.1517526,-181.23343,0.479153904
3/2/2016,165.17,-77.04,-58.33,82.114,-243.4832222,432.2372042,56.96504304,-0.258327083
4/2/2016,80.49,61.81,204.16,17.783,-144.5530978,-985.1153682,-363.4192714,-0.773515361
5/2/2016,22.39,-69.01,95,-41.203,-2.525252525,1001.757088,-445.4377577,0.493999292
8/2/2016,0,58.07,-31.87,-65.671,-75.79629296,-140.080551,-34.52431875,0.422583065
9/2/2016,0,-13.27,6.47,-56.324,-10.46456892,-204.7708959,-132.6205792,0.236821336
10/2/2016,100.56,-36.76,26.25,-41.799,18.01246738,-320.9697603,-27.85419708,-0.134779699
11/2/2016,-50.13,-86.75,62.18,-25.448,-23.54268248,-314.4258288,49.34067341,0.649315565
12/2/2016,30.53,-152.88,361.74,17.572,8.573089218,-344.5841244,79.25252784,-0.198450157
16/2/2016,-83.69,45.32,83.92,35.327,-194.4892329,362.9094183,-116.3737514,-0.328034633
17/2/2016,177.24,29.88,-49.52,-29.435,-66.03536712,100.3795201,226.9840868,-0.737826889
18/2/2016,-11.9,-107,-141.27,116.91,5.370953881,-1192.685873,-207.5472652,-0.12551101
19/2/2016,140.4,0,-274.48,-61.65,35.91518823,555.0661881,255.7849451,0.233459177
22/2/2016,-28.25,-203.92,0,4.309,-38.92699393,207.0611531,557.2476786,-0.595289053
23/2/2016,-80.53,-269.38,-196.86,200.725,3.433967663,-526.5976143,-891.6675053,0.435386643
24/2/2016,58.44,-190.22,-452.17,-87.944,98.86593907,-505.0605598,-196.900395,0.08722059
25/2/2016,-20.2,-152.35,132.83,-99.556,53.10642513,-750.8274949,-99.64333595,-0.186320024
26/2/2016,-38.49,-257.24,429.49,47.757,-45.06053694,27.44231095,177.2409139,0.260095032
29/2/2016,-266.96,33.55,163.4,100.787,132.971078,580.4267755,-484.8431054,-0.235563833
1/3/2016,34.13,2.95,23.06,191.366,-40.05054582,544.9401505,1149.65756,-0.493041606
2/3/2016,5.53,-126.91,51.32,-11.633,-25.18451153,511.472329,-378.4554276,-0.213771959
3/3/2016,145.18,-20.47,-30.46,-93.828,-150.9580711,-2187.376209,-208.9885655,-0.296951431
4/3/2016,35.73,10.73,-22.95,78.436,11.52748037,97.85030324,-495.8219754,-0.671275325
7/3/2016,185.26,0,185.96,17.994,-149.6874112,282.8414968,524.6039214,0.077797212
8/3/2016,136.68,-69.44,257.47,11.235,63.44979406,1316.077265,62.48248809,0.393284841
9/3/2016,0,-63.22,130.79,46.077,91.01579172,-445.7912041,-61.37202495,-0.454626495
10/3/2016,0,-139.18,349.26,161.043,-9.29815114,-66.57025884,153.7192639,0.241721544
11/3/2016,-140.57,-14.8,443.21,14.542,-55.92897452,228.1591303,13.10738865,-0.697907788
14/3/2016,-40.73,-48.08,164.39,-21.274,0,36.84744387,65.81884246,0.231488353
15/3/2016,94.03,-0.92,-21.78,298.588,0,435.2249669,-95.70799896,0.511463615
16/3/2016,47.69,110.89,-55.05,-56.138,0,109.9684668,152.5626931,0.076622498
17/3/2016,311.53,172.85,236.56,89.854,-28.84334889,-522.8301538,-338.4818971,-1.762134329
18/3/2016,241.56,18.48,619.22,23.625,25.25803169,318.6122322,279.7425528,-0.156466448
21/3/2016,-55.86,133.13,56.3,0,65.91657321,0,-86.83925791,0.194176591
22/3/2016,172.82,125.35,61.61,118.822,35.51765087,262.6864897,-30.49024776,-0.145270835
23/3/2016,58.7,83.65,-92.73,53.503,-44.23578136,-350.281988,-192.6811975,0.631878835
24/3/2016,30.68,0,-157.56,6.86,-53.07749813,0,-23.8439382,0.28410839
25/3/2016,0,0,-102.95,0,0,0,101.9124967,-0.128271114
28/3/2016,0,-46.87,33.91,0,0,479.7924757,0,-0.307069048
29/3/2016,20.31,-653.89,76.02,2.4,0,-297.540459,146.9362256,0.094935908
30/3/2016,-55.06,273.11,338.78,-15.188,-21.60604969,91.86450711,43.11571125,-0.946104038
31/3/2016,108.31,495.09,187.18,-83.457,-29.17512322,-3535.057006,138.9270386,-0.322740617
1/4/2016,90.97,0,529.79,107.482,-175.026332,351.3590671,-54.24636982,0.398158891
4/4/2016,223.93,64.77,322.29,-14.644,212.4329649,134.3140619,301.8000107,0.333723175
5/4/2016,129.93,107.32,-131.1,75.756,-41.43044047,157.8588948,197.6313684,0.633709639
6/4/2016,0.61,-40.42,0,-93.466,-4.453042304,876.9167153,-446.1694625,-0.202852723
7/4/2016,111.7,-8.84,-6.79,7.457,4.408175161,524.9327314,-629.6688461,0.379936449
8/4/2016,35.69,0,11.25,28.168,-15.90138225,-37.28278663,-80.51348699,-0.410768009
11/4/2016,-38.3,57.01,-103.68,-19.819,56.53749039,144.2847186,580.0330737,-0.433947869
12/4/2016,202.87,10.89,-3.32,275.132,40.75212174,112.9206638,-434.3653744,-0.145388216
13/4/2016,10.49,58.64,0,195.974,-29.73384582,-122.1327841,12.60024717,0.074635806
14/4/2016,257.65,0,0,95.867,0.904715377,-1571.56942,19.03713604,-0.155692228
15/4/2016,201.38,0,0,45.828,-41.02136303,22.02599001,159.5807282,0.211306266
18/4/2016,-128.66,227.28,-5.85,62.23,11.74630882,-14.17338189,-137.1660493,-0.124674183
19/4/2016,40.99,0,-24.87,261.571,-23.97888099,121.7718082,119.6293555,-0.65736492
20/4/2016,18.47,16.19,-125.24,99.407,53.4591195,243.7030478,-190.2590016,0.033492672
21/4/2016,152.56,-48.82,68.88,171.953,6.118881119,-255.8439849,230.4879323,0.469904676
22/4/2016,-68.95,-176.06,85.06,-88.181,-9.615384615,-124.6516392,44.64538005,0.316135486
25/4/2016,74.31,158.6,-19.73,-19.594,-1.590514748,445.4484376,-598.1908315,0.160168633
26/4/2016,115.36,-129.11,-98.97,-16.056,-32.04500091,-113.6958937,121.3394955,-0.401208774
27/4/2016,-60.25,69.07,-67,36.316,27.51026638,113.0598502,170.2408923,0.043932098
28/4/2016,62.77,104.98,-331.89,34.57,-50.31881946,-2521.712698,158.1738458,-0.564477279
29/4/2016,91.87,76.84,-255.13,6,-10.59811508,825.9084823,-36.19980617,-0.059350591
2/5/2016,11.18,25.14,0,0,-49.36075598,-464.8777142,-121.7898116,0.089406949
3/5/2016,-58.17,44.63,50.18,-107.316,39.47271522,-11.38460665,0,0.784831112
4/5/2016,15.42,7.97,328.57,-19.232,-5.797526878,-119.4903256,474.7154938,0.467111037
5/5/2016,0,-38.66,0,-122.583,53.29004961,-374.6479031,135.5334679,0.156487113
6/5/2016,0,7.21,0,-6.185,-85.53801488,-159.9507499,73.43589216,0.159175223
9/5/2016,0,101.01,43.56,52.74,13.23046974,-528.3435151,-57.28192746,0.543889353
10/5/2016,-195.86,-59.99,6.35,102.655,-52.85610991,-100.1006148,-85.59993823,-0.271789951
11/5/2016,-212.57,-43.83,24.44,-31.237,-38.68422957,-82.63933661,184.7978117,-0.36399995
12/5/2016,12.09,-30.24,-242.44,-108.631,-61.23038066,-962.8314497,318.4749826,0.391005825
13/5/2016,1.16,23.27,-136.68,12.346,29.55205681,119.5272557,-63.63939472,0.36892239
16/5/2016,-84.42,-65.81,-83.25,-132.065,0,84.35758768,189.7115609,0.056873809
17/5/2016,50.57,-442.86,-64.38,-217.58,-14.25084356,66.31441268,-40.2945287,0.038525617
18/5/2016,61.46,-18.63,-61.48,-197.764,18.76903463,-125.0826567,-125.8000357,0.401835107
19/5/2016,-44.47,-108.13,262.68,-73.896,30.08743053,90.88540677,54.12783463,0.592368287
20/5/2016,-54.02,-114.03,0,-74.236,-25.22625241,-106.0692775,-134.8001625,-0.321716459
23/5/2016,-227.35,-102.54,-81.69,-30.328,-30.17561217,-236.9289429,12.90713528,0.152838263
24/5/2016,-78.22,-135.35,28.98,4.963,37.939805,43.21955969,110.6552219,-0.002631701
25/5/2016,-26.05,-36.34,13.95,39.656,-27.86553548,-135.0334322,-63.81352501,-0.030906442
26/5/2016,-23.52,19.49,-72.8,55.646,-230.4319932,-1792.932851,0,-0.13902724
27/5/2016,203.38,177.79,630.54,40.038,67.71146567,529.3676354,-14.01859687,0.076250972
31/5/2016,199.94,-37.42,19.64,160.645,-137.3349425,-83.45878097,277.9710071,0.205002557
1/6/2016,22.15,-159.39,-64.01,138.559,36.81638186,-105.9497778,216.8413269,0.241812073
2/6/2016,39.9,-7.03,20.1,64.277,255.4109467,-206.1384347,-234.0750725,0.078727344
3/6/2016,81.22,-122.03,55.44,183.165,-46.52939464,-161.7570017,107.3398058,-0.505744932
6/6/2016,54.91,9.8,107.74,52.691,56.37917184,563.2590204,-256.8800167,-0.168953071
7/6/2016,171.47,-8.89,913.98,86.173,-95.20848574,-382.6657079,-209.1741683,-0.412141735
8/6/2016,134.36,52.93,370.96,-76.569,117.9278188,167.7383745,-40.21526935,-0.67469714
9/6/2016,528.55,-9.28,171.78,166.157,104.1568171,-1497.285745,178.1998068,0.36256504
10/6/2016,209.87,35.94,155.51,-81.35,-40.57365235,356.3404319,330.6061618,0.513852899
13/6/2016,98.03,23.28,55.05,37.466,17.46472775,-35.51705468,162.2869863,0.605953477
14/6/2016,29.63,-51.77,-17.26,-29.663,108.4070796,385.0828087,23.04484101,0.432298963
15/6/2016,-224.4,35.7,-127.48,-44.854,110.5419637,-570.1592052,-261.6593753,-0.367305213
16/6/2016,7.11,50.21,-17.08,0,-93.18612213,-1147.749802,150.9774093,0.369583973
17/6/2016,10.65,-100.86,381.74,47.087,-3.194200194,406.3437293,6.908886504,-0.359503981
20/6/2016,-46.07,-342.66,258.84,30.014,15.83342371,-296.000536,-19.3367176,-0.506780792
21/6/2016,3.56,-247.38,45.43,309.231,-38.68962561,-129.3281286,-115.9870037,0.006129308
22/6/2016,66.93,16.6,-292.41,170.452,75.02871913,150.5201631,511.2199282,-0.326653198
23/6/2016,299.15,-55.67,44.18,377.89,-195.1051487,-1769.721791,-132.525753,-0.47907318
24/6/2016,112.63,-163.69,-47.05,19.251,-99.60424474,177.0675937,-34.3735934,1.493900554
27/6/2016,51.33,25.38,-56.59,26.556,36.16210599,84.73228716,182.5429757,0.771932771
28/6/2016,-164.16,34.83,511.35,218.733,-107.8201949,33.87660193,40.50198944,-0.655669408
29/6/2016,-129.09,99.37,505.37,120.054,68.87960981,1821.686982,1.724224728,-0.926583749
30/6/2016,301.15,-79.39,246.72,109.351,160.1168068,-109.9609418,394.0918316,-0.028556365
1/7/2016,366.08,60.87,0,22.455,-27.4410597,118.4815228,-60.07974965,-0.163140664
5/7/2016,0,-21.88,104.98,124.485,-18.3268047,-86.3791436,14.55910974,0.894928835
6/7/2016,0,0,-47.75,43.957,30.31259867,119.7770294,116.6270784,0.080961423
7/7/2016,0,39.79,198.54,64.208,35.99621093,-250.1088758,-50.44038025,0.095259314
8/7/2016,0,8.83,27.24,78.04,-122.6996024,171.9200216,-44.83717435,-0.578529976
11/7/2016,0,70.1,-54.39,130.48,110.3275625,4.230065303,140.1648558,-0.075230828
12/7/2016,127.52,376.25,104.57,185.611,-39.00634249,20.84757683,151.4030452,-0.428576041
13/7/2016,40.71,234.2,-2.55,32.89,81.04672105,-89.3761366,-213.0326445,0.144313654
14/7/2016,-66.17,64.51,83.88,-121.937,0.742942051,20.57493434,-115.3964491,-0.384929212
15/7/2016,105.05,38.06,38.71,-166.763,40.34934498,489.0942122,-34.39174538,0.425940792
18/7/2016,246.18,95.96,0,26.598,-135.3767111,2.060252038,-16.15838974,0.013723612
19/7/2016,-13.83,76.15,0,28.039,48.43782764,-135.3021302,-243.9150777,0.185892891
20/7/2016,37.2,75.36,-88.23,-62.596,0,101.7682297,-201.0071254,-0.012081477
21/7/2016,350.87,-45.06,-15.64,-180.95,-227.0429655,-879.5822792,169.9787675,0.019397718
22/7/2016,122.17,-49.6,-14.32,-52.871,57.97507352,-127.3164998,103.1709709,0.056725237
25/7/2016,-42.95,3.14,-93.74,24.355,31.36992571,98.81604806,-402.6741607,0.343490262
26/7/2016,33.35,38.11,-173.96,107.267,7.542536397,-156.2616514,-67.56960878,-0.019150741
27/7/2016,-161.89,-11.2,-83.32,-67.62,162.5666184,546.8195412,-226.3669256,0.097156343
28/7/2016,-75.22,8.74,49.16,20.532,-12.89887002,108.7784765,-94.73911388,-0.135807945
29/7/2016,83.52,-62.21,122.19,17.012,-62.46860423,-279.3000475,-85.78280497,-0.486880332
1/8/2016,127.31,18.74,647,-146.418,-21.04129264,26.18647527,548.6989704,0.042246528
2/8/2016,-107.61,-194.59,678.46,-67.396,-0.973428994,-170.4746866,-17.38588889,0.031162409
3/8/2016,211.73,-71.51,-28.57,0,-13.81314581,2.607530867,82.64368115,0.135520108
4/8/2016,164.44,69.14,-222.59,-171.699,-44.25601946,-453.0630378,-11.0352703,-0.172388163
5/8/2016,176.94,55.74,-204.2,-10.267,106.4833006,179.9266298,418.9624793,0.09150654
8/8/2016,-8.58,45.67,-17.21,36.422,-97.82337644,-258.4650709,-430.5295707,-0.475554166
9/8/2016,45.66,208.08,-136.42,0,12.59572032,-151.2998389,440.9470389,-0.476280334
10/8/2016,12.74,-311.34,157.4,189.386,110.5473389,354.2796168,-265.0558205,-0.246743079
11/8/2016,-49.1,-97.17,18.21,149.924,11.1362575,230.3970509,-87.19583911,-0.15528957
12/8/2016,135.71,61.02,0,26.822,0.036024352,266.2621439,35.291044,0.122476523
15/8/2016,85.2,0,-39.07,54.211,26.40895954,129.372815,0,-0.35586397
16/8/2016,124.72,-33.94,446.46,66.907,-17.17925387,286.6953835,-89.34631726,-0.217038651
17/8/2016,0,0,266.63,215.944,-31.24546378,208.8398247,248.3321486,0.777786253
18/8/2016,0,57.49,22.69,32.606,28.10510137,-885.7914905,118.7111452,-0.462594616
19/8/2016,319.08,-20.53,40.49,31.081,21.01959639,169.9368825,9.647163912,0.526099858
22/8/2016,71.52,-180.65,-96.58,7.137,-51.3054259,106.7243151,678.7224542,0.19447545
23/8/2016,-56.01,103.04,65.02,269.132,-17.61680709,-42.09205517,-171.8909844,0.0042869
24/8/2016,-232.38,-54.77,46.38,182.897,54.47598253,-158.5226164,-211.5322286,0.350132952
25/8/2016,-211.02,45.05,8.58,38.274,40.89449876,-155.7744347,277.9721918,-0.210309336
26/8/2016,-35.55,-7.05,18.12,-54.9,-66.26549699,-53.22683878,-55.49070248,-0.194624035
29/8/2016,-75.97,-6.88,0.03,-41.042,121.1703709,276.25851,-19.30199614,0.620172406
30/8/2016,13.91,-15.9,141.06,-46.714,54.0861492,-86.04747557,-220.6171861,0.348927022
31/8/2016,-102.74,-110.67,-1.08,56.2,-13.04269501,-50.78206521,-335.0138192,0.055545695
1/9/2016,28.06,117.73,-26.29,-77.194,-59.46316968,-824.2968621,-102.0572749,-0.046540781
2/9/2016,184.83,140.01,-10.72,-27.908,11.32686084,539.4395612,249.2170137,-0.29639835
6/9/2016,-54.76,73.63,79.75,150.011,53.14624305,33.15787746,97.33007818,-0.804794763
7/9/2016,69.36,228.14,9.59,-43.905,80.46060783,602.8117978,-402.1543986,-0.077071957
8/9/2016,40.1,94.92,-23.03,-57.41,104.2761238,552.2500763,363.1636477,0.422178247
9/9/2016,212.1,64.57,-4.17,-6.433,19.42276275,1084.531129,219.6485871,0.701280219
12/9/2016,0,25.17,-37.83,99.492,24.13617886,769.893159,234.038541,0.418487307
13/9/2016,0,0,-103.8,-11.4,-111.4808652,25.56847951,-147.5170725,0.345832092
14/9/2016,-34.45,20.32,-182.32,24.291,-34.54281567,391.1349321,-17.9757211,-0.018305107
15/9/2016,-300.37,-102.02,-125.57,-21.291,32.36809638,533.0235251,-276.7063471,0.043774843
16/9/2016,-129.74,76.45,-42.74,-61.705,-68.43610819,0,73.03370787,0.620566014
19/9/2016,-112.55,78.23,53.92,-33.597,59.41955562,396.1488456,56.53077663,-0.282988654
20/9/2016,147.22,9.83,208.4,73.8,117.3964839,126.9921711,20.17732611,0.326808782
21/9/2016,17.68,-116.27,191.78,33.584,171.4949539,104.1426683,149.3154257,-0.125059633
22/9/2016,67.89,-12.42,162.66,59.675,-68.52475828,768.1699533,-287.5055662,-0.603519294
23/9/2016,64.44,82.43,126.37,-7.953,38.746606,-215.2678468,184.1741264,0.353350264
26/9/2016,260.76,169.11,125.8,37.03,-168.5660889,19.26830741,334.7291285,0.21040553
27/9/2016,158.81,259.48,598.45,-33.938,-120.1763656,-147.4502847,173.8080901,-0.600299132
28/9/2016,90.96,162.06,190.66,-131.271,-76.34283216,-44.84651782,-124.7277855,0.094327133
29/9/2016,373.52,211.09,4.15,-75.843,-49.84548264,312.2169118,-21.8898336,-0.239704297
30/9/2016,115.68,6.97,-58.88,-39.16,196.4643703,652.1212059,162.5519893,-0.037370978
3/10/2016,18.37,-157.51,146.29,100.992,-81.47203498,321.8864559,-509.5986221,0.049205027
4/10/2016,-23.4,90.42,49.26,-14.146,170.7450494,316.1093863,-78.20206014,-0.0487822
5/10/2016,84.59,-351.9,-71.8,-56.413,124.5360673,280.8311864,236.0311548,0.058501979
6/10/2016,-79.99,-142.29,-20.21,-241.404,-7.984470571,69.75384056,253.1571678,0.002788979
7/10/2016,-23.5,-152.44,149.95,-106.74,-33.35049272,-147.9402515,28.76321574,0.164159139
11/10/2016,-201.7,0,-95.2,-94.671,-14.54004859,-48.09700289,-309.905563,-0.138301397
12/10/2016,-26.45,0,-246.82,-222.042,-24.16885783,213.3653267,-37.32643337,0.10032556
13/10/2016,-59.29,-281.25,-282.98,-58.793,-141.7191687,-1892.833289,52.74945938,0.123832444
14/10/2016,-71.1,-90.86,-48.01,-80.035,28.3593862,58.02166468,1.658948654,0.007924104
17/10/2016,-369.59,-158.24,-58.61,58.126,136.0246666,-118.2434258,-276.2147166,-0.12702988
18/10/2016,-87.41,-19.88,57.66,43.617,-78.89369924,-59.56532482,55.23402306,-0.513302452
19/10/2016,67.32,-22.74,74.85,-49.441,97.70135488,795.1275476,184.4500471,-0.211552937
20/10/2016,-13.09,144.66,199.09,-3.137,-98.12917912,548.2368989,89.31552588,0.169464859
21/10/2016,-94.11,31.77,47.23,3.716,137.2023285,400.3043894,58.91535324,0.282820407
24/10/2016,-22.48,114.24,0,-22.976,-48.64197531,141.6617259,89.29607304,-0.144064724
25/10/2016,-22.92,81.9,235.96,57.094,-22.66878195,-192.2391638,-536.6078184,-0.224429084
26/10/2016,44.45,-22.04,97.6,-57.754,-73.49257312,267.8077133,-431.9792218,0.312620318
27/10/2016,115.86,-66.99,-53.5,-43.115,-35.1056338,-1427.69751,-350.7132094,0.390966529
28/10/2016,104.22,-165.35,-75.94,23.341,-123.7182899,-55.5656223,389.342685,-0.128547686
31/10/2016,-54.94,0,-84.45,-104.785,0,96.24049787,-162.0665035,0.051337608
1/11/2016,53.62,46.8,515.57,13.067,0,-354.7719614,0,0.416396123
2/11/2016,30.98,17.99,70.47,21.078,0,0,-274.3199548,0.422622208
3/11/2016,48.73,26.49,-65.43,5.091,-168.8081364,223.6387152,-20.1821175,-0.240536437
4/11/2016,-18.55,72.35,-40.12,-44.745,105.4259616,2.515951352,-215.1196911,-0.163257116
7/11/2016,-45.43,17.68,54.3,-135.346,-11.74727102,205.8415437,0.19640853,-0.629822166
8/11/2016,-25.01,37.74,18.76,131.923,-67.88540048,-38.16325194,-241.220772,-0.400354446
9/11/2016,-13.28,90.44,3.95,-201.238,1.46407656,28.7870389,-130.0256243,2.035954025
10/11/2016,-94.6,223.75,-83.03,-356.523,14.12839489,-601.4643701,-102.9286409,1.504745239
14/11/2016,-188.87,0,-528.67,-94.008,-11.91956882,-108.853779,-63.89192339,1.076286419
15/11/2016,-549.97,-338.26,-260.47,-179.696,-28.44487508,-246.2009423,-263.4119623,-0.654892909
16/11/2016,-185.28,-1039.42,-17.98,-137.793,28.05735558,-195.0788035,-234.5362062,0.049123249
17/11/2016,-241.84,-255.34,-304.91,122.333,1.817433647,107.6064929,-307.4416599,-0.116155835
18/11/2016,89.67,-262.51,-316.77,-96.85,-95.05391066,76.28309153,11.49507524,0.520463897
21/11/2016,-118.12,-14.3,-46.82,143.657,-9.216272912,0,215.0504081,0.019092133
22/11/2016,-143.94,-94.52,-15.91,33.087,-40.62941156,68.09307159,-326.4142775,8.12E-05
23/11/2016,7.1,-429.97,-43.33,-169.054,-43.32007209,-107.352528,-43.57246601,0.542235084
25/11/2016,-73.02,-71.18,38.24,-77.4,116.0851587,345.8322439,-335.961193,-0.030464733
28/11/2016,-125.67,-512.52,52.02,-130.433,8.051310044,-104.1487521,31.09879032,-0.271521467
29/11/2016,22.97,-143.91,4.91,-15.874,-69.2612588,335.9316511,208.369346,0.011912224
30/11/2016,155.58,64.69,5.39,-102.816,35.20530788,-4.793358705,-325.4708008,-0.20960287
1/12/2016,123.93,-147.78,-67.1,-150.861,45.69509465,509.3726689,283.3495618,0.361015612
2/12/2016,57.48,-60.09,-31.95,-43.09,-16.54186521,516.3524513,34.02721606,-0.24634475
5/12/2016,109.87,-1397.83,0,-67.689,-18.93458649,355.2317874,115.2984807,-0.100542932
6/12/2016,57.07,-354.59,-1.32,38.132,-85.07646938,130.7807727,-274.9302549,-0.324308081
7/12/2016,44.32,-305.14,10.98,41.328,-31.97005597,209.3329858,130.6606519,-0.226369526
8/12/2016,225.64,-356.07,16.96,61.874,-21.67893564,-641.5067037,-94.22281712,0.04954174
9/12/2016,136.86,-36.35,0.57,-161.574,-62.65723007,936.6018618,261.0573273,0.12321735
12/12/2016,0,0,0,108.32,-79.27489177,0,51.47743831,-0.251978917
13/12/2016,0,-60.97,-48.91,41.186,-133.8249721,691.2875388,-85.40486024,-0.010295018
14/12/2016,12.38,18.76,13.94,-35.41,62.57129437,573.2374895,19.91498255,0.003513498
15/12/2016,84.96,-78.19,-9.41,-132.786,-28.22298491,-353.5150448,7.440483185,1.07398102
16/12/2016,-9.95,-178.17,102.42,0,3.009027081,248.3426698,162.5384579,-0.172407907
19/12/2016,-67.78,-61.08,139.47,-9.02,72.19179912,581.6962205,341.2922339,-0.029965046
20/12/2016,-34,-139.31,-91.27,1.237,32.63520059,381.3185846,8.541956148,0.025835263
21/12/2016,-5.37,154.07,-19.53,-75.78,-98.33478816,21.70698369,-38.0489765,0.012469807
22/12/2016,-11.68,139.38,-18.77,-29.842,-15.35669881,441.6774249,108.0174755,0.346991736
23/12/2016,-3.2,-72.78,-8.94,-20.253,-121.860528,391.6155171,-35.84050855,-0.238796438
27/12/2016,0,1.72,50.49,0,-2.202867116,175.7405115,128.0376274,0.234197158
28/12/2016,-0.24,161.49,9.39,-16.063,11.04302741,43.18382215,-176.4689192,0.151100669
29/12/2016,33.8,42.66,-40.65,50.759,8.073233347,-250.8551194,165.2998572,-0.234408444
30/12/2016,-3.74,70.03,74.01,-18.471,-82.45006115,248.1039407,-68.23490077,-0.088873526
3/1/2017,0,99.71,0,-31.884,34.77617462,115.3470834,134.3148412,0.499009911
4/1/2017,18.72,-69.92,81.08,-59.707,11.53846154,58.99729086,-253.5148372,0.261770897
5/1/2017,92.34,110.71,-11.44,60.519,-82.05357758,-332.7910711,220.9389352,-0.468361582
6/1/2017,113.08,-27.58,-27.97,63.7,66.40651742,429.9372812,0,0.172805351
9/1/2017,135.97,72.69,41.61,-17.42,116.2543321,-559.578648,99.03922752,0.131055506
10/1/2017,-30.83,-207.17,22.77,19.363,-28.60654059,319.4830029,197.4659105,0.249254613
11/1/2017,-12.79,-0.01,-17.19,-0.773,-50.01374948,-364.6476708,-283.5120416,0.413835837
12/1/2017,154.63,-11.59,86.43,-17.509,-31.83042187,14.03272757,283.8091077,-0.791008265
13/1/2017,51.71,-228.71,54.59,18.941,30.17077142,-159.1739809,-66.55426714,-0.001930875
17/1/2017,235.23,-56,122.78,69.674,-154.4548243,287.8533004,73.82682113,-0.362214983
18/1/2017,68.91,83.15,485.86,-55.183,122.7809629,-125.7720548,14.43911466,0.374041005
19/1/2017,290.91,-33.75,-132.57,-3.888,-27.77298007,-93.3078272,-239.2513108,0.254443353
23/1/2017,8.24,-9.16,-86.45,26.655,37.93868775,34.0963816,-119.5960591,-0.830229326
24/1/2017,28.53,-37.5,-15.96,5.675,69.23608711,260.9477268,-287.7648214,-0.071144223
25/1/2017,48.68,-85.72,-106.28,12.409,116.9984049,541.6455089,397.9050486,0.017244373
26/1/2017,140.48,0,44.67,-49.624,2.266950608,398.8304838,-330.6057255,0.079868234
27/1/2017,7.47,126.87,6.89,-94.166,-135.0691339,15.84770879,352.1922574,-0.350453497
30/1/2017,21.76,41.25,22.59,-237.717,29.37323312,313.5239296,55.51525917,-0.458289643
31/1/2017,-63.66,27.09,206.76,25.128,16.65447197,-62.03137451,-142.114467,-0.058729439
1/2/2017,13.43,120.36,180.71,14.404,16.77630434,-75.73379565,181.4282141,-0.005548452
2/2/2017,113.95,14.83,163.41,-33.615,-73.64759089,-244.2826432,150.4087329,-0.458565024
3/2/2017,-172.8,28.5,106.84,-35.716,-213.0457471,442.8476018,233.5087719,-0.505074406
6/2/2017,-70.66,343.97,372.27,80.711,-39.30888527,0,380.1856578,0.20641405
7/2/2017,-4.51,105.12,240.95,-12.575,139.5485499,-2.424736189,66.61871217,0.385349342
8/2/2017,101.42,-100.18,63.24,96.531,-109.1022444,196.0516229,-326.754865,-0.252410042
9/2/2017,-88,15.51,59.41,144.934,-87.61924513,1039.009061,-279.5616831,-0.10342762
10/2/2017,87.9,106.86,69.08,-12.452,134.7209278,352.1805162,57.60368664,-0.152913844
13/2/2017,99.09,114.8,0,51.433,47.16235262,135.5245707,-271.8427265,0.077843364
14/2/2017,-6,159.34,50.29,136.483,-66.48808297,421.0162632,56.16320511,-0.153028768
15/2/2017,0,36.72,87.47,20.501,-97.38227099,-19.9385444,-215.9104881,-0.162091961
16/2/2017,0,3.52,-26.27,-72.586,21.07053596,-1149.399908,48.54692829,0.059145364
17/2/2017,164.28,7.52,30.49,-6.455,-154.8946716,-92.39226206,-249.8286162,0.368518881
21/2/2017,-42.66,0,101.58,39.689,158.6084098,130.8846896,56.48622796,-0.042815731
22/2/2017,-71.96,-204.93,-95.52,70.913,-130.6360363,-107.6145217,118.6933563,-0.717521905
23/2/2017,-79.63,3.39,7.2,-13.475,-25.04625505,313.1530643,30.90470802,-0.478423554
24/2/2017,57.73,0,46.45,-6.402,-7.326508953,475.5041057,1.3956905,0.253480295
27/2/2017,172.94,98.76,-31.86,-6.434,41.37693632,174.1750791,147.0325463,-0.058016943
28/2/2017,155.89,30.51,-75.18,15.016,52.71647733,154.5452285,-45.88521329,0.202456502
1/3/2017,54,31.44,-167.08,-175.666,66.90213291,-32.43245972,-212.7364066,0.041916391
2/3/2017,60.59,-115.89,-24,25.366,-33.42949262,653.2951648,154.2792903,0.235349603
3/3/2017,-19.45,6.67,-32.91,98.775,-33.86276128,343.9005638,886.6928221,-0.30560679
6/3/2017,-37.48,78.66,-26.93,-12.738,-28.12958727,-663.3823642,-142.7900919,-0.137508823
7/3/2017,-32.23,30.9,-101.7,194.716,-157.4805832,375.9759113,303.0882533,-0.057365037
8/3/2017,78.41,21.16,-222.89,44.579,100.4032395,412.2969779,115.2008022,0.343532133
9/3/2017,245.66,15.41,-21.9,40.255,-95.73746012,193.3187819,198.9755251,0.284855391
10/3/2017,50.89,50.57,-149.74,141.977,-4.774246351,599.9918403,146.6676511,-0.304636139
13/3/2017,-141.46,0,-10.6,50.979,-18.35926836,-241.3764101,-28.92236499,-0.166180287
14/3/2017,38.17,-1.39,113.59,-5.197,-234.6827506,113.9599329,70.44226044,0.105737863
