,period,variable,value
6527,2013-06-21,Long Term,3.232948597
6528,2013-06-24,Long Term,3.121897493
6529,2013-06-25,Long Term,3.504631969
6530,2013-06-26,Long Term,3.246523161
6531,2013-06-27,Long Term,3.036631708
6532,2013-06-28,Long Term,3.264720588
6533,2013-07-01,Long Term,3.378669171
6534,2013-07-02,Long Term,3.416766106
6535,2013-07-03,Long Term,3.354914858
6536,2013-07-05,Long Term,3.31330425
6537,2013-07-08,Long Term,3.351761692
6538,2013-07-09,Long Term,3.424242626
6539,2013-07-10,Long Term,3.422890976
6540,2013-07-11,Long Term,3.457387282
6541,2013-07-12,Long Term,3.479741416
6542,2013-07-15,Long Term,3.461678783
6543,2013-07-16,Long Term,3.462633305
6544,2013-07-17,Long Term,3.451335466
6545,2013-07-18,Long Term,3.336958812
6546,2013-07-19,Long Term,3.330271191
6547,2013-07-22,Long Term,3.379461313
6548,2013-07-23,Long Term,3.583862585
6549,2013-07-24,Long Term,3.416837302
6550,2013-07-25,Long Term,3.564762001
6551,2013-07-26,Long Term,3.359646149
6552,2013-07-29,Long Term,3.476085055
6553,2013-07-30,Long Term,3.305189339
6554,2013-07-31,Long Term,3.354448174
6555,2013-08-01,Long Term,3.35911849
6556,2013-08-02,Long Term,3.4264653
6557,2013-08-05,Long Term,3.375796351
6558,2013-08-06,Long Term,3.206754338
6559,2013-08-07,Long Term,3.222831927
6560,2013-08-08,Long Term,2.95661109
6561,2013-08-09,Long Term,2.998506672
6562,2013-08-12,Long Term,3.035847352
6563,2013-08-13,Long Term,3.00429866
6564,2013-08-14,Long Term,3.149820431
6565,2013-08-15,Long Term,3.238681052
6566,2013-08-16,Long Term,3.278488493
6567,2013-08-19,Long Term,3.526485147
6568,2013-08-20,Long Term,3.24803145
6569,2013-08-21,Long Term,3.527411859
6570,2013-08-22,Long Term,3.244693781
6571,2013-08-23,Long Term,3.187211231
6572,2013-08-26,Long Term,2.567903586
6573,2013-08-27,Long Term,2.364635862
6574,2013-08-28,Long Term,2.304411446
6575,2013-08-29,Long Term,2.365511363
6576,2013-08-30,Long Term,2.237721838
6577,2013-09-03,Long Term,2.249486011
6578,2013-09-04,Long Term,2.215045728
6579,2013-09-05,Long Term,2.163863765
6580,2013-09-06,Long Term,2.104344493
6581,2013-09-09,Long Term,2.035584632
6582,2013-09-10,Long Term,1.995196715
6583,2013-09-11,Long Term,1.909650947
6584,2013-09-12,Long Term,1.910804492
6585,2013-09-13,Long Term,1.577307979
6586,2013-09-16,Long Term,1.30768863
6587,2013-09-17,Long Term,1.189707157
6588,2013-09-18,Long Term,1.233198329
6589,2013-09-19,Long Term,1.38828923
6590,2013-09-20,Long Term,1.456200946
6591,2013-09-23,Long Term,1.404118535
6592,2013-09-24,Long Term,1.33327028
6593,2013-09-25,Long Term,1.310637545
6594,2013-09-26,Long Term,1.461146528
6595,2013-09-27,Long Term,1.555080163
6596,2013-09-30,Long Term,1.325542543
6597,2013-10-01,Long Term,1.195015225
6598,2013-10-02,Long Term,1.229289666
6599,2013-10-03,Long Term,1.158802512
6600,2013-10-04,Long Term,1.158038512
6601,2013-10-07,Long Term,1.158089036
6602,2013-10-08,Long Term,1.226135786
6603,2013-10-09,Long Term,1.226445301
6604,2013-10-10,Long Term,1.246724068
6605,2013-10-11,Long Term,1.370449597
6606,2013-10-15,Long Term,1.408353086
6607,2013-10-16,Long Term,1.455175984
6608,2013-10-17,Long Term,1.392648751
6609,2013-10-18,Long Term,1.576337738
6610,2013-10-21,Long Term,1.288265876
6611,2013-10-22,Long Term,1.366903003
6612,2013-10-23,Long Term,1.474828916
6613,2013-10-24,Long Term,1.550721242
6614,2013-10-25,Long Term,1.615103216
6615,2013-10-28,Long Term,1.346256851
6616,2013-10-29,Long Term,1.054908403
6617,2013-10-30,Long Term,1.076762656
6618,2013-10-31,Long Term,1.056729073
6619,2013-11-01,Long Term,1.049070827
6620,2013-11-04,Long Term,1.162534607
6621,2013-11-05,Long Term,1.37348826
6622,2013-11-06,Long Term,1.42235578
6623,2013-11-07,Long Term,1.209643194
6624,2013-11-08,Long Term,1.154260321
6625,2013-11-12,Long Term,1.045905754
6626,2013-11-13,Long Term,1.216932104
6627,2013-11-14,Long Term,1.306770077
6628,2013-11-15,Long Term,1.143208599
6629,2013-11-18,Long Term,1.052486541
6630,2013-11-19,Long Term,1.104507855
6631,2013-11-20,Long Term,1.08420045
6632,2013-11-21,Long Term,1.127473861
6633,2013-11-22,Long Term,1.201016614
6634,2013-11-25,Long Term,1.405354539
6635,2013-11-26,Long Term,1.428718597
6636,2013-11-27,Long Term,1.463748583
6637,2013-11-29,Long Term,1.477310215
6638,2013-12-02,Long Term,1.552681165
6639,2013-12-03,Long Term,1.67911097
6640,2013-12-04,Long Term,1.568883212
6641,2013-12-05,Long Term,1.620987015
6642,2013-12-06,Long Term,1.515898118
6643,2013-12-09,Long Term,1.584412063
6644,2013-12-11,Long Term,1.584499607
6645,2013-12-12,Long Term,1.627838516
6646,2013-12-13,Long Term,1.58611607
6647,2013-12-16,Long Term,1.679108766
6648,2013-12-17,Long Term,1.606750867
6649,2013-12-18,Long Term,1.6214898
6650,2013-12-19,Long Term,1.51568224
6651,2013-12-20,Long Term,1.614594006
6652,2013-12-23,Long Term,1.685191801
6653,2013-12-24,Long Term,1.867553353
6654,2013-12-26,Long Term,1.871090524
6655,2013-12-27,Long Term,1.872596558
6656,2013-12-30,Long Term,1.929478868
6657,2013-12-31,Long Term,1.903627511
6658,2014-01-02,Long Term,1.998248968
6659,2014-01-03,Long Term,2.215312208
6660,2014-01-06,Long Term,1.981157193
6661,2014-01-07,Long Term,2.191457116
6662,2014-01-08,Long Term,2.184607457
6663,2014-01-09,Long Term,2.898952531
6664,2014-01-10,Long Term,3.756921584
6665,2014-01-13,Long Term,4.795345546
6666,2014-01-14,Long Term,2.811622546
6667,2014-01-15,Long Term,2.81593203
6668,2014-01-16,Long Term,2.805437594
6669,2014-01-17,Long Term,3.040878801
6670,2014-01-21,Long Term,2.801560515
6671,2014-01-22,Long Term,2.449342607
6672,2014-01-23,Long Term,2.567711603
6673,2014-01-24,Long Term,3.119205778
6674,2014-01-27,Long Term,2.011047812
6675,2014-01-28,Long Term,1.917884083
6676,2014-01-29,Long Term,2.93524861
6677,2014-01-30,Long Term,2.718345525
6678,2014-01-31,Long Term,2.279636795
6679,2014-02-03,Long Term,2.358739262
6680,2014-02-04,Long Term,2.15276616
6681,2014-02-05,Long Term,2.185762436
6682,2014-02-06,Long Term,1.988660145
6683,2014-02-07,Long Term,1.888010073
6684,2014-02-10,Long Term,1.83651698
6685,2014-02-11,Long Term,1.828212157
6686,2014-02-12,Long Term,1.752794468
6687,2014-02-14,Long Term,1.352647573
6688,2014-02-18,Long Term,1.331939658
6689,2014-02-19,Long Term,1.268151064
6690,2014-02-20,Long Term,1.286280138
6691,2014-02-24,Long Term,1.290041018
6692,2014-02-25,Long Term,1.520716512
6693,2014-02-26,Long Term,1.723579632
6694,2014-02-27,Long Term,1.570052266
6695,2014-02-28,Long Term,1.758454995
6696,2014-03-04,Long Term,1.766906578
6697,2014-03-05,Long Term,1.758674329
6698,2014-03-06,Long Term,1.87801033
6699,2014-03-07,Long Term,1.902028564
6700,2014-03-10,Long Term,1.991876349
6701,2014-03-11,Long Term,2.093367695
6702,2014-03-12,Long Term,1.77427079
6703,2014-03-13,Long Term,1.843522067
6704,2014-03-14,Long Term,1.876598777
6705,2014-03-18,Long Term,1.81983063
6706,2014-03-19,Long Term,1.754075106
6707,2014-03-20,Long Term,1.80895368
6708,2014-03-21,Long Term,1.837781356
6709,2014-03-24,Long Term,1.91293593
6710,2014-03-25,Long Term,2.004499236
6711,2014-03-26,Long Term,1.852683816
6712,2014-03-27,Long Term,1.851099447
6713,2014-03-28,Long Term,2.014360926
6714,2014-03-31,Long Term,1.790896944
6715,2014-04-01,Long Term,1.781623474
6716,2014-04-02,Long Term,1.867380793
6717,2014-04-03,Long Term,1.820137953
6718,2014-04-04,Long Term,1.840247435
6719,2014-04-07,Long Term,1.835303632
6720,2014-04-08,Long Term,2.039842162
6721,2014-04-09,Long Term,2.025586029
6722,2014-04-10,Long Term,1.781618442
6723,2014-04-11,Long Term,1.890594144
6724,2014-04-14,Long Term,1.870052289
6725,2014-04-15,Long Term,1.829380122
6726,2014-04-16,Long Term,1.903086763
6727,2014-04-17,Long Term,1.937212032
6728,2014-04-18,Long Term,1.968131965
6729,2014-04-21,Long Term,1.96560192
6730,2014-04-22,Long Term,1.852461206
6731,2014-04-23,Long Term,1.867130373
6732,2014-04-24,Long Term,1.856705548
6733,2014-04-25,Long Term,1.840352462
6734,2014-04-28,Long Term,1.761806889
6735,2014-04-29,Long Term,1.507836543
6736,2014-04-30,Long Term,1.449521936
6737,2014-05-01,Long Term,1.391467064
6738,2014-05-02,Long Term,1.383299223
6739,2014-05-05,Long Term,1.330184631
6740,2014-05-06,Long Term,1.405307233
6741,2014-05-07,Long Term,1.412391043
6742,2014-05-08,Long Term,1.716206317
6743,2014-05-09,Long Term,1.512457761
6744,2014-05-12,Long Term,1.770895312
6745,2014-05-13,Long Term,1.836497554
6746,2014-05-14,Long Term,1.46214039
6747,2014-05-15,Long Term,1.473245999
6748,2014-05-16,Long Term,1.497359112
6749,2014-05-19,Long Term,1.507251826
6750,2014-05-20,Long Term,1.54049281
6751,2014-05-21,Long Term,1.491900732
6752,2014-05-22,Long Term,1.46581533
6753,2014-05-23,Long Term,1.37826039
6754,2014-05-27,Long Term,1.416853782
6755,2014-05-28,Long Term,1.316829929
6756,2014-05-29,Long Term,1.292378251
6757,2014-05-30,Long Term,1.291739555
6758,2014-06-02,Long Term,1.293302311
6759,2014-06-03,Long Term,1.327202629
6760,2014-06-04,Long Term,1.393418349
6761,2014-06-05,Long Term,1.417113608
6762,2014-06-06,Long Term,1.728350531
6763,2014-06-09,Long Term,1.858467192
6764,2014-06-10,Long Term,1.627898012
6765,2014-06-11,Long Term,1.57345741
6766,2014-06-12,Long Term,1.618271801
6767,2014-06-13,Long Term,1.468560068
6768,2014-06-16,Long Term,1.442328882
6769,2014-06-17,Long Term,1.439760653
6770,2014-06-18,Long Term,1.303015416
6771,2014-06-19,Long Term,1.221640278
6772,2014-06-20,Long Term,0.95767523
6773,2014-06-23,Long Term,0.857451568
6774,2014-06-24,Long Term,0.810502335
6775,2014-06-25,Long Term,0.804616301
6776,2014-06-26,Long Term,0.793070678
6777,2014-06-27,Long Term,0.772849874
6778,2014-06-30,Long Term,0.847718125
6779,2014-07-01,Long Term,0.771261456
6780,2014-07-02,Long Term,0.898890793
6781,2014-07-03,Long Term,0.943050371
6782,2014-07-07,Long Term,0.961651224
6783,2014-07-08,Long Term,0.916621599
6784,2014-07-09,Long Term,0.863842719
6785,2014-07-10,Long Term,0.717834821
6786,2014-07-11,Long Term,0.713519221
6787,2014-07-14,Long Term,0.690867581
6788,2014-07-15,Long Term,0.640014935
6789,2014-07-16,Long Term,0.681110624
6790,2014-07-17,Long Term,0.721846512
6791,2014-07-18,Long Term,0.677082875
6792,2014-07-21,Long Term,0.71956975
6793,2014-07-22,Long Term,0.78072522
6794,2014-07-23,Long Term,0.956394887
6795,2014-07-24,Long Term,1.404705532
6796,2014-07-25,Long Term,1.501497145
6797,2014-07-28,Long Term,1.099967524
6798,2014-07-29,Long Term,1.13549022
6799,2014-07-30,Long Term,1.191218481
6800,2014-07-31,Long Term,1.302399205
6801,2014-08-01,Long Term,1.136283915
6802,2014-08-04,Long Term,1.196656503
6803,2014-08-05,Long Term,1.254547882
6804,2014-08-06,Long Term,1.346079282
6805,2014-08-07,Long Term,1.556465141
6806,2014-08-08,Long Term,1.430336449
6807,2014-08-11,Long Term,1.323596672
6808,2014-08-12,Long Term,1.320902898
6809,2014-08-13,Long Term,1.284569467
6810,2014-08-14,Long Term,1.285494244
6811,2014-08-15,Long Term,1.346088306
6812,2014-08-18,Long Term,1.389042778
6813,2014-08-19,Long Term,1.410214748
6814,2014-08-20,Long Term,1.0895498
6815,2014-08-21,Long Term,1.357831338
6816,2014-08-22,Long Term,1.614067149
6817,2014-08-25,Long Term,1.475122915
6818,2014-08-26,Long Term,1.399336858
6819,2014-08-27,Long Term,1.359456265
6820,2014-08-28,Long Term,1.318037189
6821,2014-08-29,Long Term,1.315517413
6822,2014-09-02,Long Term,1.375530498
6823,2014-09-03,Long Term,1.344409839
6824,2014-09-04,Long Term,1.34791344
6825,2014-09-05,Long Term,1.427404038
6826,2014-09-08,Long Term,1.386109475
6827,2014-09-09,Long Term,1.378915134
6828,2014-09-10,Long Term,1.358526956
6829,2014-09-11,Long Term,1.669220277
6830,2014-09-12,Long Term,1.540489068
6831,2014-09-15,Long Term,1.318292415
6832,2014-09-16,Long Term,1.305805191
6833,2014-09-17,Long Term,1.348779813
6834,2014-09-18,Long Term,1.338763863
6835,2014-09-19,Long Term,1.342140719
6836,2014-09-22,Long Term,1.304862968
6837,2014-09-23,Long Term,1.315615014
6838,2014-09-24,Long Term,1.302372763
6839,2014-09-25,Long Term,1.25896055
6840,2014-09-26,Long Term,1.161104445
6841,2014-09-29,Long Term,1.230434729
6842,2014-09-30,Long Term,1.215026536
6843,2014-10-01,Long Term,1.338929123
6844,2014-10-02,Long Term,1.417473454
6845,2014-10-03,Long Term,1.634488474
6846,2014-10-06,Long Term,1.642302978
6847,2014-10-07,Long Term,1.786355113
6848,2014-10-08,Long Term,1.64996371
6849,2014-10-09,Long Term,1.65360701
6850,2014-10-10,Long Term,1.516384968
6851,2014-10-14,Long Term,1.647895287
6852,2014-10-15,Long Term,1.645639005
6853,2014-10-16,Long Term,1.580087304
6854,2014-10-17,Long Term,1.505413522
6855,2014-10-20,Long Term,1.469218551
6856,2014-10-21,Long Term,1.482278137
6857,2014-10-22,Long Term,1.450114469
6858,2014-10-23,Long Term,1.49578243
6859,2014-10-24,Long Term,1.471359716
6860,2014-10-27,Long Term,1.40408973
6861,2014-10-28,Long Term,1.359216805
6862,2014-10-29,Long Term,1.348278102
6863,2014-10-30,Long Term,1.337503489
6864,2014-10-31,Long Term,1.339184051
6865,2014-11-03,Long Term,1.330189948
6866,2014-11-04,Long Term,1.223261174
6867,2014-11-05,Long Term,1.246586254
6868,2014-11-06,Long Term,1.232232918
6869,2014-11-07,Long Term,1.248192567
6870,2014-11-10,Long Term,1.249812415
6871,2014-11-12,Long Term,1.236500584
6872,2014-11-13,Long Term,1.24116367
6873,2014-11-14,Long Term,1.149877115
6874,2014-11-17,Long Term,1.238324505
6875,2014-11-18,Long Term,1.276035457
6876,2014-11-19,Long Term,1.218522708
6877,2014-11-20,Long Term,1.437043427
6878,2014-11-21,Long Term,1.380015182
6879,2014-11-24,Long Term,1.312382768
6880,2014-11-25,Long Term,1.343611169
6881,2014-11-26,Long Term,1.219718243
6882,2014-11-28,Long Term,1.315038595
6883,2014-12-01,Long Term,1.245878307
6884,2014-12-02,Long Term,1.303740665
6885,2014-12-03,Long Term,1.266458933
6886,2014-12-04,Long Term,1.348021277
6887,2014-12-05,Long Term,1.477249419
6888,2014-12-08,Long Term,1.534416657
6889,2014-12-09,Long Term,1.521970885
6890,2014-12-10,Long Term,1.543765883
6891,2014-12-11,Long Term,1.6545733
6892,2014-12-12,Long Term,1.431260229
6893,2014-12-15,Long Term,1.43410847
6894,2014-12-16,Long Term,1.453426326
6895,2014-12-17,Long Term,1.668189332
6896,2014-12-18,Long Term,1.721646934
6897,2014-12-19,Long Term,1.420754657
6898,2014-12-22,Long Term,1.387993017
6899,2014-12-23,Long Term,1.347835482
6900,2014-12-24,Long Term,1.380861156
6901,2014-12-29,Long Term,1.384342223
6902,2014-12-30,Long Term,1.360589148
6903,2014-12-31,Long Term,1.368022886
6904,2015-01-02,Long Term,1.386692373
6905,2015-01-05,Long Term,1.351852565
6906,2015-01-06,Long Term,1.314533595
6907,2015-01-07,Long Term,1.280128185
6908,2015-01-08,Long Term,1.231643757
6909,2015-01-09,Long Term,1.211367223
6910,2015-01-12,Long Term,1.198186608
6911,2015-01-13,Long Term,1.1815227
6912,2015-01-14,Long Term,0.97158577
6913,2015-01-15,Long Term,1.074191446
6914,2015-01-16,Long Term,1.125942053
6915,2015-01-20,Long Term,1.32071567
6916,2015-01-21,Long Term,1.204126061
6917,2015-01-22,Long Term,1.308411676
6918,2015-01-23,Long Term,1.410090924
6919,2015-01-26,Long Term,1.718733952
6920,2015-01-27,Long Term,1.758175548
6921,2015-01-28,Long Term,1.701950942
6922,2015-01-29,Long Term,1.908589677
6923,2015-01-30,Long Term,1.808761336
6924,2015-02-02,Long Term,1.636794811
6925,2015-02-03,Long Term,1.62643452
6926,2015-02-04,Long Term,1.607822927
6927,2015-02-05,Long Term,1.660942299
6928,2015-02-06,Long Term,1.666786215
6929,2015-02-09,Long Term,1.672316264
6930,2015-02-10,Long Term,1.705052001
6931,2015-02-11,Long Term,1.836424262
6932,2015-02-12,Long Term,1.977776356
6933,2015-02-13,Long Term,2.023902291
6934,2015-02-18,Long Term,1.877707602
6935,2015-02-19,Long Term,1.88396167
6936,2015-02-20,Long Term,1.904952797
6937,2015-02-23,Long Term,1.63316676
6938,2015-02-24,Long Term,1.955446175
6939,2015-02-25,Long Term,1.897494674
6940,2015-02-26,Long Term,1.76263311
6941,2015-02-27,Long Term,1.753961542
6942,2015-03-02,Long Term,1.7228818
6943,2015-03-03,Long Term,1.857027884
6944,2015-03-04,Long Term,1.843426605
6945,2015-03-06,Long Term,1.906757766
6946,2015-03-09,Long Term,2.04908012
6947,2015-03-10,Long Term,2.732084685
6948,2015-03-11,Long Term,1.968353341
6949,2015-03-12,Long Term,2.137473249
6950,2015-03-13,Long Term,2.427225032
6951,2015-03-16,Long Term,2.264803928
6952,2015-03-17,Long Term,2.232518793
6953,2015-03-18,Long Term,2.14490948
6954,2015-03-19,Long Term,2.11413045
6955,2015-03-20,Long Term,2.01552925
6956,2015-03-23,Long Term,2.114936458
6957,2015-03-24,Long Term,2.233629963
6958,2015-03-25,Long Term,2.293489057
6959,2015-03-26,Long Term,2.164055044
6960,2015-03-27,Long Term,2.635034914
6961,2015-03-30,Long Term,2.686715831
6962,2015-03-31,Long Term,2.590034568
6963,2015-04-01,Long Term,2.700033387
6964,2015-04-02,Long Term,2.894511532
6965,2015-04-03,Long Term,3.106822169
6966,2015-04-06,Long Term,3.228409958
6967,2015-04-07,Long Term,3.20016755
6968,2015-04-08,Long Term,3.192144769
6969,2015-04-09,Long Term,2.848490954
6970,2015-04-10,Long Term,2.96186404
6971,2015-04-13,Long Term,2.950720326
6972,2015-04-14,Long Term,2.599292236
6973,2015-04-15,Long Term,2.569864948
6974,2015-04-16,Long Term,2.444317485
6975,2015-04-17,Long Term,2.143093661
6976,2015-04-20,Long Term,2.719625127
6977,2015-04-21,Long Term,2.634891668
6978,2015-04-22,Long Term,2.669606603
6979,2015-04-23,Long Term,2.672377851
6980,2015-04-24,Long Term,2.651272695
6981,2015-04-27,Long Term,2.729086149
6982,2015-04-28,Long Term,2.761775217
6983,2015-04-29,Long Term,3.078727443
6984,2015-04-30,Long Term,2.852647636
6985,2015-05-01,Long Term,2.575494307
6986,2015-05-04,Long Term,2.74822328
6987,2015-05-05,Long Term,2.792830798
6988,2015-05-06,Long Term,2.659267009
6989,2015-05-07,Long Term,2.972467865
6990,2015-05-08,Long Term,2.61594279
6991,2015-05-11,Long Term,2.723321074
6992,2015-05-12,Long Term,3.010381747
6993,2015-05-13,Long Term,2.155700243
6994,2015-05-14,Long Term,2.066003353
6995,2015-05-15,Long Term,2.442190245
6996,2015-05-18,Long Term,2.475203373
6997,2015-05-19,Long Term,2.399565199
6998,2015-05-20,Long Term,2.438249067
6999,2015-05-21,Long Term,2.511463228
7000,2015-05-22,Long Term,2.518060593
7001,2015-05-26,Long Term,2.317226648
7002,2015-05-27,Long Term,2.072374218
7003,2015-05-28,Long Term,2.249269966
7004,2015-05-29,Long Term,2.30160271
7005,2015-06-01,Long Term,2.203818549
7006,2015-06-02,Long Term,2.253562119
7007,2015-06-03,Long Term,2.411459992
7008,2015-06-04,Long Term,2.553815954
7009,2015-06-05,Long Term,2.200782271
7010,2015-06-08,Long Term,2.06414097
7011,2015-06-09,Long Term,1.848121273
7012,2015-06-10,Long Term,2.082411025
7013,2015-06-11,Long Term,1.966654335
7014,2015-06-12,Long Term,1.879524226
7015,2015-06-15,Long Term,1.865341556
7016,2015-06-16,Long Term,1.672696354
7017,2015-06-17,Long Term,1.367611092
7018,2015-06-18,Long Term,1.279005836
7019,2015-06-19,Long Term,1.311233523
7020,2015-06-22,Long Term,1.320135615
7021,2015-06-23,Long Term,1.314596803
7022,2015-06-24,Long Term,1.340509393
7023,2015-06-25,Long Term,1.445577086
7024,2015-06-26,Long Term,1.399413757
7025,2015-06-29,Long Term,1.108044369
7026,2015-06-30,Long Term,1.11351563
7027,2015-07-01,Long Term,1.081839038
7028,2015-07-02,Long Term,1.120115356
7029,2015-07-06,Long Term,1.130847387
7030,2015-07-07,Long Term,1.142159199
7031,2015-07-08,Long Term,1.127700223
7032,2015-07-09,Long Term,1.140626707
7033,2015-07-10,Long Term,1.124407359
7034,2015-07-13,Long Term,1.185103158
7035,2015-07-14,Long Term,1.137026446
7036,2015-07-15,Long Term,1.1339103
7037,2015-07-16,Long Term,1.093237765
7038,2015-07-17,Long Term,1.081456811
7039,2015-07-20,Long Term,0.946054607
7040,2015-07-21,Long Term,0.942505645
7041,2015-07-22,Long Term,0.990429238
7042,2015-07-23,Long Term,0.99860828
7043,2015-07-24,Long Term,1.015713277
7044,2015-07-27,Long Term,0.987568925
7045,2015-07-28,Long Term,0.940609076
7046,2015-07-29,Long Term,0.97541354
7047,2015-07-30,Long Term,0.90196958
7048,2015-07-31,Long Term,0.835265641
