,period,variable,value,new_period
1774,2017-10-05,Short Term,13.43668984,5/10/2017 8:00
1775,2017-10-06,Short Term,13.14971295,6/10/2017 8:00
1776,2017-10-10,Short Term,13.04250554,10/10/2017 8:00
1777,2017-10-11,Short Term,12.64411394,11/10/2017 8:00
1778,2017-10-12,Short Term,12.84636596,12/10/2017 8:00
1779,2017-10-13,Short Term,12.6770965,13/10/2017 8:00
1780,2017-10-16,Short Term,12.37135713,16/10/2017 8:00
1781,2017-10-17,Short Term,12.31887788,17/10/2017 8:00
1782,2017-10-18,Short Term,12.12465884,18/10/2017 8:00
1783,2017-10-19,Short Term,12.24035779,19/10/2017 8:00
1784,2017-10-20,Short Term,12.50479022,20/10/2017 8:00
1785,2017-10-23,Short Term,12.35449282,23/10/2017 8:00
1786,2017-10-24,Short Term,11.98328178,24/10/2017 8:00
1787,2017-10-25,Short Term,12.70820898,25/10/2017 8:00
1788,2017-10-26,Short Term,12.2502286,26/10/2017 8:00
1789,2017-10-27,Short Term,10.99663723,27/10/2017 8:00
1790,2017-10-30,Short Term,11.37679014,30/10/2017 8:00
1791,2017-10-31,Short Term,11.37089955,31/10/2017 8:00
1792,2017-11-01,Short Term,11.17865272,1/11/2017 8:00
1793,2017-11-02,Short Term,11.59837174,2/11/2017 8:00
1794,2017-11-03,Short Term,10.94611333,3/11/2017 8:00
1795,2017-11-06,Short Term,10.56699243,6/11/2017 8:00
1796,2017-11-07,Short Term,10.62798455,7/11/2017 8:00
1797,2017-11-08,Short Term,10.89489365,8/11/2017 8:00
1798,2017-11-09,Short Term,10.77432078,9/11/2017 8:00
1799,2017-11-13,Short Term,10.83323095,13/11/2017 8:00
1800,2017-11-14,Short Term,10.81795687,14/11/2017 8:00
1801,2017-11-15,Short Term,11.15737593,15/11/2017 8:00
1802,2017-11-16,Short Term,11.07091683,16/11/2017 8:00
1803,2017-11-17,Short Term,11.48419379,17/11/2017 8:00
1804,2017-11-20,Short Term,11.22229556,20/11/2017 8:00
1805,2017-11-21,Short Term,11.0481717,21/11/2017 8:00
1806,2017-11-22,Short Term,11.0172668,22/11/2017 8:00
1807,2017-11-24,Short Term,11.27044199,24/11/2017 8:00
1808,2017-11-27,Short Term,11.50163621,27/11/2017 8:00
1809,2017-11-28,Short Term,11.23086504,28/11/2017 8:00
1810,2017-11-29,Short Term,11.13988389,29/11/2017 8:00
1811,2017-11-30,Short Term,10.73171727,30/11/2017 8:00
1812,2017-12-01,Short Term,10.83430779,1/12/2017 8:00
1813,2017-12-04,Short Term,10.46748989,4/12/2017 8:00
1814,2017-12-05,Short Term,10.6232246,5/12/2017 8:00
1815,2017-12-06,Short Term,10.61020228,6/12/2017 8:00
1816,2017-12-07,Short Term,10.48474467,7/12/2017 8:00
1817,2017-12-08,Short Term,10.55086619,8/12/2017 8:00
1818,2017-12-11,Short Term,10.60386777,11/12/2017 8:00
1819,2017-12-12,Short Term,10.5071177,12/12/2017 8:00
1820,2017-12-13,Short Term,10.3628658,13/12/2017 8:00
1821,2017-12-14,Short Term,10.22717021,14/12/2017 8:00
1822,2017-12-15,Short Term,9.960264016,15/12/2017 8:00
1823,2017-12-18,Short Term,10.40955257,18/12/2017 8:00
1824,2017-12-19,Short Term,11.44490312,19/12/2017 8:00
1825,2017-12-20,Short Term,10.58484535,20/12/2017 8:00
1826,2017-12-21,Short Term,11.10016049,21/12/2017 8:00
1827,2017-12-22,Short Term,11.02305225,22/12/2017 8:00
1828,2017-12-26,Short Term,11.17893693,26/12/2017 8:00
1829,2017-12-27,Short Term,11.30167101,27/12/2017 8:00
1830,2017-12-28,Short Term,11.2037577,28/12/2017 8:00
1831,2017-12-29,Short Term,11.2226631,29/12/2017 8:00
1832,2018-01-02,Short Term,11.08720827,2/1/2018 8:00
1833,2018-01-03,Short Term,11.13799195,3/1/2018 8:00
1834,2018-01-04,Short Term,11.23985734,4/1/2018 8:00
1835,2018-01-05,Short Term,10.85991052,5/1/2018 8:00
1836,2018-01-08,Short Term,11.64654311,8/1/2018 8:00
1837,2018-01-09,Short Term,10.86513526,9/1/2018 8:00
1838,2018-01-10,Short Term,10.4049296,10/1/2018 8:00
1839,2018-01-11,Short Term,10.23048182,11/1/2018 8:00
1840,2018-01-12,Short Term,10.13835387,12/1/2018 8:00
1841,2018-01-16,Short Term,10.22128305,16/1/2018 8:00
1842,2018-01-17,Short Term,9.814840669,17/1/2018 8:00
1843,2018-01-18,Short Term,10.2900604,18/1/2018 8:00
1844,2018-01-19,Short Term,10.10284703,19/1/2018 8:00
1845,2018-01-22,Short Term,10.06950825,22/1/2018 8:00
1846,2018-01-23,Short Term,10.07760435,23/1/2018 8:00
1847,2018-01-24,Short Term,10.46319018,24/1/2018 8:00
1848,2018-01-25,Short Term,10.50086256,25/1/2018 8:00
1849,2018-01-26,Short Term,10.70164945,26/1/2018 8:00
1850,2018-01-29,Short Term,10.36942414,29/1/2018 8:00
1851,2018-01-30,Short Term,10.83339506,30/1/2018 8:00
1852,2018-01-31,Short Term,10.87724927,31/1/2018 8:00
1853,2018-02-01,Short Term,10.80463777,1/2/2018 8:00
1854,2018-02-02,Short Term,10.80625904,2/2/2018 8:00
1855,2018-02-05,Short Term,10.43632802,5/2/2018 8:00
1856,2018-02-06,Short Term,10.9582743,6/2/2018 8:00
1857,2018-02-07,Short Term,11.14963242,7/2/2018 8:00
1858,2018-02-08,Short Term,11.29701393,8/2/2018 8:00
1859,2018-02-09,Short Term,11.04769601,9/2/2018 8:00
1860,2018-02-12,Short Term,11.46994639,12/2/2018 8:00
1861,2018-02-13,Short Term,11.55433727,13/2/2018 8:00
1862,2018-02-14,Short Term,10.79004935,14/2/2018 8:00
1863,2018-02-15,Short Term,11.10397704,15/2/2018 8:00
1864,2018-02-16,Short Term,11.27913794,16/2/2018 8:00
1865,2018-02-20,Short Term,11.45493782,20/2/2018 8:00
1866,2018-02-21,Short Term,10.9472996,21/2/2018 8:00
1867,2018-02-22,Short Term,11.15784557,22/2/2018 8:00
1868,2018-02-23,Short Term,10.62731425,23/2/2018 8:00
1869,2018-02-26,Short Term,10.99226567,26/2/2018 8:00
1870,2018-02-27,Short Term,11.35765176,27/2/2018 8:00
1871,2018-02-28,Short Term,11.15812664,28/2/2018 8:00
1872,2018-03-01,Short Term,11.01343368,1/3/2018 8:00
1873,2018-03-05,Short Term,11.97423164,5/3/2018 8:00
1874,2018-03-06,Short Term,12.16326335,6/3/2018 8:00
1875,2018-03-07,Short Term,12.09758339,7/3/2018 8:00
1876,2018-03-08,Short Term,10.74595616,8/3/2018 8:00
1877,2018-03-09,Short Term,10.46926872,9/3/2018 8:00
1878,2018-03-12,Short Term,10.36120591,12/3/2018 8:00
1879,2018-03-13,Short Term,10.43445239,13/3/2018 8:00
1880,2018-03-14,Short Term,10.53549612,14/3/2018 8:00
1881,2018-03-15,Short Term,10.6626891,15/3/2018 8:00
1882,2018-03-16,Short Term,10.39147997,16/3/2018 8:00
1883,2018-03-19,Short Term,10.22561353,19/3/2018 8:00
1884,2018-03-20,Short Term,10.49630901,20/3/2018 8:00
1885,2018-03-22,Short Term,10.58893693,22/3/2018 8:00
1886,2018-03-23,Short Term,10.59552705,23/3/2018 8:00
1887,2018-03-26,Short Term,10.35364776,26/3/2018 8:00
1888,2018-03-27,Short Term,11.43907795,27/3/2018 8:00
1889,2018-03-28,Short Term,10.95371466,28/3/2018 8:00
1890,2018-03-29,Short Term,10.38947192,29/3/2018 8:00
1891,2018-03-30,Short Term,10.06412966,30/3/2018 8:00
1892,2018-04-02,Short Term,10.43167335,2/4/2018 8:00
1893,2018-04-03,Short Term,10.63538379,3/4/2018 8:00
1894,2018-04-04,Short Term,11.09890871,4/4/2018 8:00
1895,2018-04-05,Short Term,11.2074242,5/4/2018 8:00
1896,2018-04-06,Short Term,11.23298312,6/4/2018 8:00
1897,2018-04-09,Short Term,10.81658131,9/4/2018 8:00
1898,2018-04-10,Short Term,10.839467,10/4/2018 8:00
1899,2018-04-11,Short Term,10.50457265,11/4/2018 8:00
1900,2018-04-12,Short Term,9.66396713,12/4/2018 8:00
1901,2018-04-13,Short Term,9.42392001,13/4/2018 8:00
1902,2018-04-16,Short Term,9.773309835,16/4/2018 8:00
1903,2018-04-17,Short Term,9.323457072,17/4/2018 8:00
1904,2018-04-18,Short Term,8.848468004,18/4/2018 8:00
1905,2018-04-19,Short Term,8.78775865,19/4/2018 8:00
1906,2018-04-20,Short Term,8.753920224,20/4/2018 8:00
1907,2018-04-23,Short Term,8.739683753,23/4/2018 8:00
1908,2018-04-24,Short Term,8.610167615,24/4/2018 8:00
1909,2018-04-25,Short Term,8.855080764,25/4/2018 8:00
1910,2018-04-26,Short Term,8.586491404,26/4/2018 8:00
1911,2018-04-27,Short Term,8.952652852,27/4/2018 8:00
1912,2018-04-30,Short Term,9.084177088,30/4/2018 8:00
1913,2018-05-01,Short Term,9.237500682,1/5/2018 8:00
1914,2018-05-02,Short Term,9.265736922,2/5/2018 8:00
1915,2018-05-03,Short Term,9.460073794,3/5/2018 8:00
1916,2018-05-04,Short Term,9.446349155,4/5/2018 8:00
1917,2018-05-07,Short Term,9.8399855,7/5/2018 8:00
1918,2018-05-08,Short Term,10.33767404,8/5/2018 8:00
1919,2018-05-09,Short Term,11.80417709,9/5/2018 8:00
1920,2018-05-10,Short Term,11.87622891,10/5/2018 8:00
1921,2018-05-11,Short Term,11.5634902,11/5/2018 8:00
1922,2018-05-14,Short Term,11.44127419,14/5/2018 8:00
1923,2018-05-15,Short Term,11.51860976,15/5/2018 8:00
1924,2018-05-16,Short Term,11.23540918,16/5/2018 8:00
1925,2018-05-17,Short Term,11.35200474,17/5/2018 8:00
1926,2018-05-18,Short Term,11.45093208,18/5/2018 8:00
1927,2018-05-21,Short Term,11.24225475,21/5/2018 8:00
1928,2018-05-22,Short Term,11.53097585,22/5/2018 8:00
1929,2018-05-23,Short Term,11.18563519,23/5/2018 8:00
1930,2018-05-24,Short Term,11.80146025,24/5/2018 8:00
1931,2018-05-25,Short Term,11.73682754,25/5/2018 8:00
1932,2018-05-29,Short Term,11.69190958,29/5/2018 8:00
1933,2018-05-30,Short Term,11.76869229,30/5/2018 8:00
1934,2018-05-31,Short Term,11.43376872,31/5/2018 8:00
1935,2018-06-01,Short Term,11.92838363,1/6/2018 8:00
1936,2018-06-04,Short Term,11.37799031,4/6/2018 8:00
1937,2018-06-05,Short Term,11.54297708,5/6/2018 8:00
1938,2018-06-06,Short Term,11.43056145,6/6/2018 8:00
1939,2018-06-07,Short Term,11.60256548,7/6/2018 8:00
1940,2018-06-08,Short Term,10.73203275,8/6/2018 8:00
1941,2018-06-11,Short Term,10.2995103,11/6/2018 8:00
1942,2018-06-12,Short Term,10.53065085,12/6/2018 8:00
1943,2018-06-13,Short Term,11.06961407,13/6/2018 8:00
1944,2018-06-14,Short Term,11.30947009,14/6/2018 8:00
1945,2018-06-15,Short Term,10.87225239,15/6/2018 8:00
1946,2018-06-18,Short Term,10.65927771,18/6/2018 8:00
1947,2018-06-19,Short Term,10.47331128,19/6/2018 8:00
1948,2018-06-20,Short Term,10.54403453,20/6/2018 8:00
1949,2018-06-21,Short Term,10.25744278,21/6/2018 8:00
1950,2018-06-22,Short Term,10.09151886,22/6/2018 8:00
1951,2018-06-25,Short Term,10.2004249,25/6/2018 8:00
1952,2018-06-26,Short Term,9.890246199,26/6/2018 8:00
1953,2018-06-27,Short Term,10.1888753,27/6/2018 8:00
1954,2018-06-28,Short Term,10.33479846,28/6/2018 8:00
1955,2018-06-29,Short Term,10.27668307,29/6/2018 8:00
1956,2018-07-02,Short Term,10.14875612,2/7/2018 8:00
1957,2018-07-03,Short Term,10.40801895,3/7/2018 8:00
1958,2018-07-05,Short Term,10.4284368,5/7/2018 8:00
1959,2018-07-06,Short Term,10.64608131,6/7/2018 8:00
1960,2018-07-09,Short Term,10.64169287,9/7/2018 8:00
1961,2018-07-10,Short Term,10.6623613,10/7/2018 8:00
1962,2018-07-11,Short Term,10.62889672,11/7/2018 8:00
1963,2018-07-12,Short Term,10.77934395,12/7/2018 8:00
1964,2018-07-13,Short Term,11.22977193,13/7/2018 8:00
1965,2018-07-16,Short Term,11.69134709,16/7/2018 8:00
1966,2018-07-17,Short Term,11.60295176,17/7/2018 8:00
1967,2018-07-18,Short Term,11.28078938,18/7/2018 8:00
1968,2018-07-19,Short Term,11.4247789,19/7/2018 8:00
1969,2018-07-20,Short Term,11.36283307,20/7/2018 8:00
1970,2018-07-23,Short Term,11.09702968,23/7/2018 8:00
1971,2018-07-24,Short Term,10.49566308,24/7/2018 8:00
1972,2018-07-25,Short Term,10.7320319,25/7/2018 8:00
1973,2018-07-26,Short Term,10.74467222,26/7/2018 8:00
1974,2018-07-27,Short Term,10.49737074,27/7/2018 8:00
1975,2018-07-30,Short Term,10.61512877,30/7/2018 8:00
1976,2018-07-31,Short Term,10.90249744,31/7/2018 8:00
1977,2018-08-01,Short Term,10.61150304,1/8/2018 8:00
1978,2018-08-02,Short Term,10.51149592,2/8/2018 8:00
1979,2018-08-03,Short Term,10.43298552,3/8/2018 8:00
1980,2018-08-06,Short Term,10.56423581,6/8/2018 8:00
1981,2018-08-07,Short Term,10.79691469,7/8/2018 8:00
1982,2018-08-08,Short Term,10.71873333,8/8/2018 8:00
1983,2018-08-09,Short Term,10.60787768,9/8/2018 8:00
1984,2018-08-10,Short Term,10.99901842,10/8/2018 8:00
1985,2018-08-13,Short Term,10.80191363,13/8/2018 8:00
1986,2018-08-14,Short Term,10.9070132,14/8/2018 8:00
1987,2018-08-15,Short Term,11.40506349,15/8/2018 8:00
1988,2018-08-16,Short Term,11.25084289,16/8/2018 8:00
1989,2018-08-17,Short Term,11.17695523,17/8/2018 8:00
1990,2018-08-20,Short Term,10.87995485,20/8/2018 8:00
1991,2018-08-21,Short Term,10.72613659,21/8/2018 8:00
1992,2018-08-22,Short Term,10.30105588,22/8/2018 8:00
1993,2018-08-23,Short Term,10.70064505,23/8/2018 8:00
1994,2018-08-24,Short Term,10.39539365,24/8/2018 8:00
1995,2018-08-27,Short Term,10.45823402,27/8/2018 8:00
1996,2018-08-28,Short Term,10.38208886,28/8/2018 8:00
1997,2018-08-29,Short Term,10.19836411,29/8/2018 8:00
1998,2018-08-30,Short Term,10.9481144,30/8/2018 8:00
1999,2018-08-31,Short Term,11.02025662,31/8/2018 8:00
2000,2018-09-04,Short Term,11.01813523,4/9/2018 8:00
2001,2018-09-05,Short Term,11.2045203,5/9/2018 8:00
2002,2018-09-06,Short Term,11.17867052,6/9/2018 8:00
2003,2018-09-07,Short Term,11.02704256,7/9/2018 8:00
2004,2018-09-10,Short Term,11.57162781,10/9/2018 8:00
2005,2018-09-11,Short Term,11.58715624,11/9/2018 8:00
2006,2018-09-12,Short Term,12.09723998,12/9/2018 8:00
2007,2018-09-13,Short Term,12.09354125,13/9/2018 8:00
2008,2018-09-14,Short Term,12.25438919,14/9/2018 8:00
2009,2018-09-17,Short Term,12.65139353,17/9/2018 8:00
2010,2018-09-18,Short Term,12.49807178,18/9/2018 8:00
2011,2018-09-19,Short Term,12.38883082,19/9/2018 8:00
2012,2018-09-20,Short Term,12.25651893,20/9/2018 8:00
2013,2018-09-21,Short Term,12.41508149,21/9/2018 8:00
2014,2018-09-24,Short Term,12.60577207,24/9/2018 8:00
2015,2018-09-25,Short Term,12.71980457,25/9/2018 8:00
2016,2018-09-26,Short Term,12.4076084,26/9/2018 8:00
2017,2018-09-27,Short Term,11.58613713,27/9/2018 8:00
2018,2018-09-28,Short Term,12.39364116,28/9/2018 8:00
2019,2018-10-01,Short Term,13.2235915,1/10/2018 8:00
2020,2018-10-02,Short Term,13.64042528,2/10/2018 8:00
2021,2018-10-03,Short Term,12.77139083,3/10/2018 8:00
2022,2018-10-04,Short Term,13.22498821,4/10/2018 8:00
2023,2018-10-05,Short Term,12.59477353,5/10/2018 8:00
2024,2018-10-09,Short Term,12.08334324,9/10/2018 8:00
2025,2018-10-10,Short Term,12.133945,10/10/2018 8:00
2026,2018-10-11,Short Term,12.86570837,11/10/2018 8:00
2027,2018-10-12,Short Term,12.4239481,12/10/2018 8:00
2028,2018-10-15,Short Term,11.32249493,15/10/2018 8:00
2029,2018-10-16,Short Term,11.39655109,16/10/2018 8:00
2030,2018-10-17,Short Term,10.84902518,17/10/2018 8:00
2031,2018-10-18,Short Term,10.87199897,18/10/2018 8:00
2032,2018-10-19,Short Term,11.32915681,19/10/2018 8:00
2033,2018-10-22,Short Term,11.5421065,22/10/2018 8:00
2034,2018-10-23,Short Term,12.30532695,23/10/2018 8:00
2035,2018-10-24,Short Term,13.4415394,24/10/2018 8:00
2036,2018-10-25,Short Term,13.39825376,25/10/2018 8:00
2037,2018-10-26,Short Term,13.02481783,26/10/2018 8:00
2038,2018-10-29,Short Term,13.11012037,29/10/2018 8:00
2039,2018-10-30,Short Term,13.20157426,30/10/2018 8:00
2040,2018-10-31,Short Term,12.26065892,31/10/2018 8:00
2041,2018-11-01,Short Term,12.80614276,1/11/2018 8:00
2042,2018-11-02,Short Term,13.22127579,2/11/2018 8:00
2043,2018-11-05,Short Term,13.02957888,5/11/2018 8:00
2044,2018-11-06,Short Term,12.58251025,6/11/2018 8:00
2045,2018-11-07,Short Term,12.25535733,7/11/2018 8:00
2046,2018-11-08,Short Term,12.01826932,8/11/2018 8:00
2047,2018-11-09,Short Term,13.03371536,9/11/2018 8:00
2048,2018-11-13,Short Term,13.50233351,13/11/2018 8:00
2049,2018-11-14,Short Term,13.40924405,14/11/2018 8:00
2050,2018-11-15,Short Term,12.97157027,15/11/2018 8:00
2051,2018-11-16,Short Term,13.38961136,16/11/2018 8:00
2052,2018-11-19,Short Term,13.55758393,19/11/2018 8:00
2053,2018-11-20,Short Term,13.19404505,20/11/2018 8:00
2054,2018-11-21,Short Term,12.24680134,21/11/2018 8:00
2055,2018-11-23,Short Term,11.77952846,23/11/2018 8:00
2056,2018-11-26,Short Term,11.82349627,26/11/2018 8:00
2057,2018-11-27,Short Term,11.94784832,27/11/2018 8:00
2058,2018-11-28,Short Term,12.43941997,28/11/2018 8:00
2059,2018-11-29,Short Term,11.28621278,29/11/2018 8:00
2060,2018-11-30,Short Term,11.39863048,30/11/2018 8:00
2061,2018-12-03,Short Term,11.05171596,3/12/2018 8:00
2062,2018-12-04,Short Term,11.23157935,4/12/2018 8:00
2063,2018-12-06,Short Term,12.44371498,6/12/2018 8:00
2064,2018-12-07,Short Term,11.48063493,7/12/2018 8:00
2065,2018-12-10,Short Term,11.6520585,10/12/2018 8:00
2066,2018-12-11,Short Term,11.0630235,11/12/2018 8:00
2067,2018-12-12,Short Term,11.0776161,12/12/2018 8:00
2068,2018-12-13,Short Term,10.94180371,13/12/2018 8:00
2069,2018-12-14,Short Term,11.15511658,14/12/2018 8:00
2070,2018-12-17,Short Term,11.297146,17/12/2018 8:00
2071,2018-12-18,Short Term,11.28528913,18/12/2018 8:00
2072,2018-12-19,Short Term,10.95561044,19/12/2018 8:00
2073,2018-12-20,Short Term,10.9085018,20/12/2018 8:00
2074,2018-12-21,Short Term,11.19095735,21/12/2018 8:00
2075,2018-12-24,Short Term,11.01989066,24/12/2018 8:00
2076,2018-12-26,Short Term,10.98495299,26/12/2018 8:00
2077,2018-12-27,Short Term,11.76298558,27/12/2018 8:00
2078,2018-12-28,Short Term,11.69404189,28/12/2018 8:00
2079,2018-12-31,Short Term,11.70995304,31/12/2018 8:00
2080,2019-01-02,Short Term,11.71787311,2/1/2019 8:00
2081,2019-01-03,Short Term,11.68526217,3/1/2019 8:00
2082,2019-01-04,Short Term,10.81221388,4/1/2019 8:00
2083,2019-01-07,Short Term,11.12469571,7/1/2019 8:00
2084,2019-01-08,Short Term,11.04523936,8/1/2019 8:00
2085,2019-01-09,Short Term,11.18286112,9/1/2019 8:00
2086,2019-01-10,Short Term,10.76736993,10/1/2019 8:00
2087,2019-01-11,Short Term,11.10224932,11/1/2019 8:00
2088,2019-01-15,Short Term,11.18358946,15/1/2019 8:00
2089,2019-01-16,Short Term,11.14448995,16/1/2019 8:00
2090,2019-01-17,Short Term,11.20238716,17/1/2019 8:00
2091,2019-01-18,Short Term,11.31020051,18/1/2019 8:00
2092,2019-01-22,Short Term,12.1228518,22/1/2019 8:00
2093,2019-01-23,Short Term,11.82118691,23/1/2019 8:00
2094,2019-01-24,Short Term,11.64537007,24/1/2019 8:00
2095,2019-01-25,Short Term,11.82832842,25/1/2019 8:00
2096,2019-01-28,Short Term,11.86620445,28/1/2019 8:00
2097,2019-01-29,Short Term,12.15366695,29/1/2019 8:00
2098,2019-01-30,Short Term,12.41670995,30/1/2019 8:00
2099,2019-01-31,Short Term,12.15446501,31/1/2019 8:00
2100,2019-02-01,Short Term,12.30544931,1/2/2019 8:00
2101,2019-02-04,Short Term,11.97770254,4/2/2019 8:00
2102,2019-02-05,Short Term,11.39079528,5/2/2019 8:00
2103,2019-02-06,Short Term,11.39544579,6/2/2019 8:00
2104,2019-02-07,Short Term,11.50558085,7/2/2019 8:00
2105,2019-02-08,Short Term,11.45830092,8/2/2019 8:00
2106,2019-02-11,Short Term,11.81358054,11/2/2019 8:00
2107,2019-02-12,Short Term,11.94667337,12/2/2019 8:00
2108,2019-02-13,Short Term,12.08009182,13/2/2019 8:00
2109,2019-02-14,Short Term,12.25190029,14/2/2019 8:00
2110,2019-02-15,Short Term,12.0625657,15/2/2019 8:00
2111,2019-02-19,Short Term,12.07555865,19/2/2019 8:00
2112,2019-02-21,Short Term,11.71226543,21/2/2019 8:00
2113,2019-02-22,Short Term,11.82054011,22/2/2019 8:00
2114,2019-02-25,Short Term,11.69954348,25/2/2019 8:00
2115,2019-02-26,Short Term,11.96421887,26/2/2019 8:00
2116,2019-02-27,Short Term,11.97569155,27/2/2019 8:00
2117,2019-02-28,Short Term,12.46337895,28/2/2019 8:00
2118,2019-03-01,Short Term,12.57730346,1/3/2019 8:00
2119,2019-03-04,Short Term,11.93037712,4/3/2019 8:00
2120,2019-03-05,Short Term,11.71732952,5/3/2019 8:00
2121,2019-03-06,Short Term,11.30972144,6/3/2019 8:00
2122,2019-03-07,Short Term,11.87584542,7/3/2019 8:00
2123,2019-03-08,Short Term,12.21737808,8/3/2019 8:00
2124,2019-03-11,Short Term,11.81968119,11/3/2019 8:00
2125,2019-03-12,Short Term,12.44134575,12/3/2019 8:00
2126,2019-03-13,Short Term,12.3192684,13/3/2019 8:00
2127,2019-03-14,Short Term,12.49205036,14/3/2019 8:00
2128,2019-03-15,Short Term,12.83061434,15/3/2019 8:00
2129,2019-03-18,Short Term,12.75141571,18/3/2019 8:00
2130,2019-03-19,Short Term,12.69197995,19/3/2019 8:00
2131,2019-03-20,Short Term,13.15441208,20/3/2019 8:00
2132,2019-03-21,Short Term,13.18395618,21/3/2019 8:00
2133,2019-03-22,Short Term,12.73930141,22/3/2019 8:00
2134,2019-03-25,Short Term,11.2618208,25/3/2019 8:00
2135,2019-03-26,Short Term,11.96871784,26/3/2019 8:00
2136,2019-03-27,Short Term,11.72770707,27/3/2019 8:00
2137,2019-03-28,Short Term,11.35765404,28/3/2019 8:00
2138,2019-03-29,Short Term,11.97206976,29/3/2019 8:00
2139,2019-04-01,Short Term,12.90869741,1/4/2019 8:00
2140,2019-04-02,Short Term,12.65256401,2/4/2019 8:00
2141,2019-04-03,Short Term,12.81793635,3/4/2019 8:00
2142,2019-04-04,Short Term,12.80135739,4/4/2019 8:00
2143,2019-04-05,Short Term,12.9772601,5/4/2019 8:00
2144,2019-04-08,Short Term,12.94679261,8/4/2019 8:00
2145,2019-04-09,Short Term,12.74846356,9/4/2019 8:00
2146,2019-04-10,Short Term,12.57218554,10/4/2019 8:00
2147,2019-04-11,Short Term,12.89824191,11/4/2019 8:00
2148,2019-04-12,Short Term,12.38834253,12/4/2019 8:00
2149,2019-04-15,Short Term,13.17827702,15/4/2019 8:00
2150,2019-04-16,Short Term,12.55163099,16/4/2019 8:00
2151,2019-04-17,Short Term,13.27106975,17/4/2019 8:00
2152,2019-04-18,Short Term,12.88761756,18/4/2019 8:00
2153,2019-04-19,Short Term,12.72910672,19/4/2019 8:00
2154,2019-04-22,Short Term,13.59960874,22/4/2019 8:00
2155,2019-04-23,Short Term,13.67324709,23/4/2019 8:00
2156,2019-04-24,Short Term,13.38721398,24/4/2019 8:00
2157,2019-04-25,Short Term,13.72078383,25/4/2019 8:00
2158,2019-04-26,Short Term,12.86205788,26/4/2019 8:00
2159,2019-04-29,Short Term,12.38659034,29/4/2019 8:00
2160,2019-04-30,Short Term,11.51776616,30/4/2019 8:00
2161,2019-05-01,Short Term,10.73163081,1/5/2019 8:00
2162,2019-05-02,Short Term,10.87962369,2/5/2019 8:00
2163,2019-05-03,Short Term,10.57992552,3/5/2019 8:00
2164,2019-05-06,Short Term,10.46169918,6/5/2019 8:00
2165,2019-05-07,Short Term,10.58203988,7/5/2019 8:00
2166,2019-05-08,Short Term,10.40613954,8/5/2019 8:00
2167,2019-05-09,Short Term,9.708387785,9/5/2019 8:00
2168,2019-05-10,Short Term,9.885653262,10/5/2019 8:00
2169,2019-05-13,Short Term,10.10235094,13/5/2019 8:00
2170,2019-05-14,Short Term,10.68273089,14/5/2019 8:00
2171,2019-05-15,Short Term,11.23979734,15/5/2019 8:00
2172,2019-05-16,Short Term,11.27368181,16/5/2019 8:00
2173,2019-05-17,Short Term,11.47572804,17/5/2019 8:00
2174,2019-05-20,Short Term,11.27397926,20/5/2019 8:00
2175,2019-05-21,Short Term,11.29621396,21/5/2019 8:00
2176,2019-05-22,Short Term,11.40619769,22/5/2019 8:00
2177,2019-05-23,Short Term,11.4356476,23/5/2019 8:00
2178,2019-05-24,Short Term,11.85781324,24/5/2019 8:00
2179,2019-05-28,Short Term,12.22203196,28/5/2019 8:00
2180,2019-05-29,Short Term,12.88766584,29/5/2019 8:00
2181,2019-05-30,Short Term,13.3790741,30/5/2019 8:00
2182,2019-05-31,Short Term,14.28155778,31/5/2019 8:00
2183,2019-06-03,Short Term,15.61422386,3/6/2019 8:00
2184,2019-06-04,Short Term,15.95465748,4/6/2019 8:00
2185,2019-06-05,Short Term,17.78263327,5/6/2019 8:00
2186,2019-06-06,Short Term,17.04576222,6/6/2019 8:00
2187,2019-06-07,Short Term,16.00442554,7/6/2019 8:00
2188,2019-06-10,Short Term,17.17716442,10/6/2019 8:00
2189,2019-06-11,Short Term,16.63362809,11/6/2019 8:00
2190,2019-06-12,Short Term,16.99244885,12/6/2019 8:00
2191,2019-06-13,Short Term,16.98133084,13/6/2019 8:00
2192,2019-06-14,Short Term,17.07791675,14/6/2019 8:00
2193,2019-06-17,Short Term,16.7040702,17/6/2019 8:00
2194,2019-06-18,Short Term,17.17531156,18/6/2019 8:00
2195,2019-06-19,Short Term,17.30071371,19/6/2019 8:00
2196,2019-06-20,Short Term,17.29684051,20/6/2019 8:00
2197,2019-06-21,Short Term,16.88221845,21/6/2019 8:00
2198,2019-06-24,Short Term,16.81205069,24/6/2019 8:00
2199,2019-06-25,Short Term,16.91627596,25/6/2019 8:00
2200,2019-06-26,Short Term,17.58647989,26/6/2019 8:00
2201,2019-06-27,Short Term,17.13268435,27/6/2019 8:00
2202,2019-06-28,Short Term,17.11330542,28/6/2019 8:00
2203,2019-07-01,Short Term,16.99082851,1/7/2019 8:00
2204,2019-07-02,Short Term,17.48397344,2/7/2019 8:00
2205,2019-07-03,Short Term,17.54573936,3/7/2019 8:00
2206,2019-07-05,Short Term,17.4786293,5/7/2019 8:00
2207,2019-07-08,Short Term,16.59603834,8/7/2019 8:00
2208,2019-07-09,Short Term,16.2448228,9/7/2019 8:00
2209,2019-07-10,Short Term,15.76574384,10/7/2019 8:00
2210,2019-07-11,Short Term,15.40794041,11/7/2019 8:00
